,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1098,Katy H.,Ms0IhEc3QH3djdRi5zd-Aw,4.0,Yes yes yes My roommate stopped in after a show at the Biograph as I had been craving a good burger and really wanted to try DMK and boy I was not disappointed  My second visit was not as great but I didnt order the same thing and that made all the differenceSo far Ive ordered the 1 and the 2 The 1 was okay though Im not a huge cheddar fan The 2 was amazing This is one of my favorite burgers in Chicago hands down  You can really taste the difference in the meat as it is all grass fed beefIve also had the fries Both times they were just okay The truffle cream fries were my favorite but the fries were really just a conduit for the cream The Wisconsin Cheddar fries were very cheesyThey also have a pretty decent beer selection to accompany your meal The service is average Last time I asked repeatedly for water and never got any  I definitely think this place is worth the trip the burgers are great,2012-01-02,"Chicago, IL","['ye', 'ye', 'ye', 'roommat', 'stop', 'show', 'biograph', 'crave', 'good', 'burger', 'realli', 'want', 'tri', 'dmk', 'boy', 'wa', 'disappoint', 'second', 'visit', 'wa', 'great', 'didnt', 'order', 'thing', 'made', 'differenceso', 'far', 'ive', 'order', 'num', 'num', 'num', 'wa', 'okay', 'though', 'im', 'huge', 'cheddar', 'fan', 'num', 'wa', 'amaz', 'thi', 'one', 'favorit', 'burger', 'chicago', 'hand', 'realli', 'tast', 'differ', 'meat', 'grass', 'fed', 'beefiv', 'also', 'fri', 'time', 'okay', 'truffl', 'cream', 'fri', 'favorit', 'fri', 'realli', 'conduit', 'cream', 'wisconsin', 'cheddar', 'fri', 'veri', 'cheesythey', 'also', 'pretti', 'decent', 'beer', 'select', 'accompani', 'meal', 'servic', 'averag', 'last', 'time', 'ask', 'repeatedli', 'water', 'never', 'got', 'ani', 'definit', 'think', 'thi', 'place', 'worth', 'trip', 'burger', 'great']","[('ye', 'ye'), ('ye', 'ye'), ('ye', 'roommat'), ('roommat', 'stop'), ('stop', 'show'), ('show', 'biograph'), ('biograph', 'crave'), ('crave', 'good'), ('good', 'burger'), ('burger', 'realli'), ('realli', 'want'), ('want', 'tri'), ('tri', 'dmk'), ('dmk', 'boy'), ('boy', 'wa'), ('wa', 'disappoint'), ('disappoint', 'second'), ('second', 'visit'), ('visit', 'wa'), ('wa', 'great'), ('great', 'didnt'), ('didnt', 'order'), ('order', 'thing'), ('thing', 'made'), ('made', 'differenceso'), ('differenceso', 'far'), ('far', 'ive'), ('ive', 'order'), ('order', 'num'), ('num', 'num'), ('num', 'num'), ('num', 'wa'), ('wa', 'okay'), ('okay', 'though'), ('though', 'im'), ('im', 'huge'), ('huge', 'cheddar'), ('cheddar', 'fan'), ('fan', 'num'), ('num', 'wa'), ('wa', 'amaz'), ('amaz', 'thi'), ('thi', 'one'), ('one', 'favorit'), ('favorit', 'burger'), ('burger', 'chicago'), ('chicago', 'hand'), ('hand', 'realli'), ('realli', 'tast'), ('tast', 'differ'), ('differ', 'meat'), ('meat', 'grass'), ('grass', 'fed'), ('fed', 'beefiv'), ('beefiv', 'also'), ('also', 'fri'), ('fri', 'time'), ('time', 'okay'), ('okay', 'truffl'), ('truffl', 'cream'), ('cream', 'fri'), ('fri', 'favorit'), ('favorit', 'fri'), ('fri', 'realli'), ('realli', 'conduit'), ('conduit', 'cream'), ('cream', 'wisconsin'), ('wisconsin', 'cheddar'), ('cheddar', 'fri'), ('fri', 'veri'), ('veri', 'cheesythey'), ('cheesythey', 'also'), ('also', 'pretti'), ('pretti', 'decent'), ('decent', 'beer'), ('beer', 'select'), ('select', 'accompani'), ('accompani', 'meal'), ('meal', 'servic'), ('servic', 'averag'), ('averag', 'last'), ('last', 'time'), ('time', 'ask'), ('ask', 'repeatedli'), ('repeatedli', 'water'), ('water', 'never'), ('never', 'got'), ('got', 'ani'), ('ani', 'definit'), ('definit', 'think'), ('think', 'thi'), ('thi', 'place'), ('place', 'worth'), ('worth', 'trip'), ('trip', 'burger'), ('burger', 'great')]"
1099,Erin H.,rbjlpfQku4Nk16mH6yLANA,4.0,I cannot wait to go back Atmosphere left something to be desired a little too sterile trendy for a burger joint but the service and food deliveredWe shared parm truffle and sweet potato fries both came with excellent dipping sauces and the server tossed in some free fried okra and dill pickles A smart move as I would go for the pickles and okra over the fried potatoes any day now Might as well have some green in there if youre indulging in fried food rightI ordered 6 Marinated portobello Blue Brie A combo I need to find out where to buy with griddled scalions dijonnaise and of course a beef patty The bun was perfectly toasted and held all the ingredients together nicely Ketchup wasnt necessary Did you hear that NO KETCHUP NECESSARY It was so delicious This from a girl who would put ketchup on cereal if it were socially acceptable I love that stuff Large variety of brews fast bar serviceThe chocolate chip cookie sandwich for dessert was delicious to share ways but didnt have any chocolate chips in it so that was strange,2012-01-12,"Chicago, IL","['cannot', 'wait', 'go', 'back', 'atmospher', 'left', 'someth', 'desir', 'littl', 'steril', 'trendi', 'burger', 'joint', 'servic', 'food', 'deliveredw', 'share', 'parm', 'truffl', 'sweet', 'potato', 'fri', 'came', 'excel', 'dip', 'sauc', 'server', 'toss', 'free', 'fri', 'okra', 'dill', 'pickl', 'smart', 'move', 'would', 'go', 'pickl', 'okra', 'fri', 'potato', 'ani', 'day', 'might', 'well', 'green', 'indulg', 'fri', 'food', 'righti', 'order', 'num', 'marin', 'portobello', 'blue', 'brie', 'combo', 'need', 'find', 'buy', 'griddl', 'scalion', 'dijonnais', 'cours', 'beef', 'patti', 'bun', 'wa', 'perfectli', 'toast', 'held', 'ingredi', 'togeth', 'nice', 'ketchup', 'wasnt', 'necessari', 'hear', 'ketchup', 'necessari', 'wa', 'delici', 'thi', 'girl', 'would', 'put', 'ketchup', 'cereal', 'social', 'accept', 'love', 'stuff', 'larg', 'varieti', 'brew', 'fast', 'bar', 'serviceth', 'chocol', 'chip', 'cooki', 'sandwich', 'dessert', 'wa', 'delici', 'share', 'way', 'didnt', 'ani', 'chocol', 'chip', 'wa', 'strang']","[('cannot', 'wait'), ('wait', 'go'), ('go', 'back'), ('back', 'atmospher'), ('atmospher', 'left'), ('left', 'someth'), ('someth', 'desir'), ('desir', 'littl'), ('littl', 'steril'), ('steril', 'trendi'), ('trendi', 'burger'), ('burger', 'joint'), ('joint', 'servic'), ('servic', 'food'), ('food', 'deliveredw'), ('deliveredw', 'share'), ('share', 'parm'), ('parm', 'truffl'), ('truffl', 'sweet'), ('sweet', 'potato'), ('potato', 'fri'), ('fri', 'came'), ('came', 'excel'), ('excel', 'dip'), ('dip', 'sauc'), ('sauc', 'server'), ('server', 'toss'), ('toss', 'free'), ('free', 'fri'), ('fri', 'okra'), ('okra', 'dill'), ('dill', 'pickl'), ('pickl', 'smart'), ('smart', 'move'), ('move', 'would'), ('would', 'go'), ('go', 'pickl'), ('pickl', 'okra'), ('okra', 'fri'), ('fri', 'potato'), ('potato', 'ani'), ('ani', 'day'), ('day', 'might'), ('might', 'well'), ('well', 'green'), ('green', 'indulg'), ('indulg', 'fri'), ('fri', 'food'), ('food', 'righti'), ('righti', 'order'), ('order', 'num'), ('num', 'marin'), ('marin', 'portobello'), ('portobello', 'blue'), ('blue', 'brie'), ('brie', 'combo'), ('combo', 'need'), ('need', 'find'), ('find', 'buy'), ('buy', 'griddl'), ('griddl', 'scalion'), ('scalion', 'dijonnais'), ('dijonnais', 'cours'), ('cours', 'beef'), ('beef', 'patti'), ('patti', 'bun'), ('bun', 'wa'), ('wa', 'perfectli'), ('perfectli', 'toast'), ('toast', 'held'), ('held', 'ingredi'), ('ingredi', 'togeth'), ('togeth', 'nice'), ('nice', 'ketchup'), ('ketchup', 'wasnt'), ('wasnt', 'necessari'), ('necessari', 'hear'), ('hear', 'ketchup'), ('ketchup', 'necessari'), ('necessari', 'wa'), ('wa', 'delici'), ('delici', 'thi'), ('thi', 'girl'), ('girl', 'would'), ('would', 'put'), ('put', 'ketchup'), ('ketchup', 'cereal'), ('cereal', 'social'), ('social', 'accept'), ('accept', 'love'), ('love', 'stuff'), ('stuff', 'larg'), ('larg', 'varieti'), ('varieti', 'brew'), ('brew', 'fast'), ('fast', 'bar'), ('bar', 'serviceth'), ('serviceth', 'chocol'), ('chocol', 'chip'), ('chip', 'cooki'), ('cooki', 'sandwich'), ('sandwich', 'dessert'), ('dessert', 'wa'), ('wa', 'delici'), ('delici', 'share'), ('share', 'way'), ('way', 'didnt'), ('didnt', 'ani'), ('ani', 'chocol'), ('chocol', 'chip'), ('chip', 'wa'), ('wa', 'strang')]"
1100,Jim O.,uiei2wBHcoqb9-RupJvJFA,4.0,I dropped in with a friend after work  It had a trendy vibe pro or con depending on the mood  They had a fairly extensive beer list and a lot of good food options  I had the 3 pastramigruyere and we split an order of the Wisconsin cheddar fries and the Parmesan with truffle cream fries The burger was kind of thin consider a double if hungry but it was really tasty  I would definitely come back,2012-01-14,"Chicago, IL","['drop', 'friend', 'work', 'trendi', 'vibe', 'pro', 'con', 'depend', 'mood', 'fairli', 'extens', 'beer', 'list', 'lot', 'good', 'food', 'option', 'num', 'pastramigruyer', 'split', 'order', 'wisconsin', 'cheddar', 'fri', 'parmesan', 'truffl', 'cream', 'fri', 'burger', 'wa', 'kind', 'thin', 'consid', 'doubl', 'hungri', 'wa', 'realli', 'tasti', 'would', 'definit', 'come', 'back']","[('drop', 'friend'), ('friend', 'work'), ('work', 'trendi'), ('trendi', 'vibe'), ('vibe', 'pro'), ('pro', 'con'), ('con', 'depend'), ('depend', 'mood'), ('mood', 'fairli'), ('fairli', 'extens'), ('extens', 'beer'), ('beer', 'list'), ('list', 'lot'), ('lot', 'good'), ('good', 'food'), ('food', 'option'), ('option', 'num'), ('num', 'pastramigruyer'), ('pastramigruyer', 'split'), ('split', 'order'), ('order', 'wisconsin'), ('wisconsin', 'cheddar'), ('cheddar', 'fri'), ('fri', 'parmesan'), ('parmesan', 'truffl'), ('truffl', 'cream'), ('cream', 'fri'), ('fri', 'burger'), ('burger', 'wa'), ('wa', 'kind'), ('kind', 'thin'), ('thin', 'consid'), ('consid', 'doubl'), ('doubl', 'hungri'), ('hungri', 'wa'), ('wa', 'realli'), ('realli', 'tasti'), ('tasti', 'would'), ('would', 'definit'), ('definit', 'come'), ('come', 'back')]"
1101,Patrick K.,C_WBKF8cyaijqJPdy9YRrg,3.0,I saw this place on the Food Network Channel on  Diners Drives and Dives Also I pass this place everyday on the redline and I have always wanted to try it I had big expectations but it was just alright  There are better burgers in that neighborhoodThese gourmet burgers were very flavorful but were nothing spectacular I ordered a side of sweet potato fries and they were actually really good However they served a dipping hot sauce sauce that did not go well with the with the fries DMK a solid restaurant but I expected more,2012-02-08,"Chicago, IL","['saw', 'thi', 'place', 'food', 'network', 'channel', 'diner', 'drive', 'dive', 'also', 'pass', 'thi', 'place', 'everyday', 'redlin', 'alway', 'want', 'tri', 'big', 'expect', 'wa', 'alright', 'better', 'burger', 'neighborhoodthes', 'gourmet', 'burger', 'veri', 'flavor', 'noth', 'spectacular', 'order', 'side', 'sweet', 'potato', 'fri', 'actual', 'realli', 'good', 'howev', 'serv', 'dip', 'hot', 'sauc', 'sauc', 'go', 'well', 'fri', 'dmk', 'solid', 'restaur', 'expect']","[('saw', 'thi'), ('thi', 'place'), ('place', 'food'), ('food', 'network'), ('network', 'channel'), ('channel', 'diner'), ('diner', 'drive'), ('drive', 'dive'), ('dive', 'also'), ('also', 'pass'), ('pass', 'thi'), ('thi', 'place'), ('place', 'everyday'), ('everyday', 'redlin'), ('redlin', 'alway'), ('alway', 'want'), ('want', 'tri'), ('tri', 'big'), ('big', 'expect'), ('expect', 'wa'), ('wa', 'alright'), ('alright', 'better'), ('better', 'burger'), ('burger', 'neighborhoodthes'), ('neighborhoodthes', 'gourmet'), ('gourmet', 'burger'), ('burger', 'veri'), ('veri', 'flavor'), ('flavor', 'noth'), ('noth', 'spectacular'), ('spectacular', 'order'), ('order', 'side'), ('side', 'sweet'), ('sweet', 'potato'), ('potato', 'fri'), ('fri', 'actual'), ('actual', 'realli'), ('realli', 'good'), ('good', 'howev'), ('howev', 'serv'), ('serv', 'dip'), ('dip', 'hot'), ('hot', 'sauc'), ('sauc', 'sauc'), ('sauc', 'go'), ('go', 'well'), ('well', 'fri'), ('fri', 'dmk'), ('dmk', 'solid'), ('solid', 'restaur'), ('restaur', 'expect')]"
1102,Max S.,lV7XZDyLMZxfz1R5CXatgw,4.0,A great twist on burgers and fries Really didnt have to wait long for a table and the bar selection is fantastic as well,2012-02-08,"Chicago, IL","['great', 'twist', 'burger', 'fri', 'realli', 'didnt', 'wait', 'long', 'tabl', 'bar', 'select', 'fantast', 'well']","[('great', 'twist'), ('twist', 'burger'), ('burger', 'fri'), ('fri', 'realli'), ('realli', 'didnt'), ('didnt', 'wait'), ('wait', 'long'), ('long', 'tabl'), ('tabl', 'bar'), ('bar', 'select'), ('select', 'fantast'), ('fantast', 'well')]"
1103,Paul S.,fQ6aNMHcOMZg7lsxtyLE6w,4.0,Did I like it  Yes  Would I recommend it  Yes  Do I see myself going back anytime soon  Not really  I had decent expectations and they were met but there are a few other burgers in Chicago Id rate higher  FYI  The Lucky Charms in their Shamrock Shakes are such a good idea I cant believe Ive never come across it before,2012-03-11,"Chicago, IL","['like', 'ye', 'would', 'recommend', 'ye', 'see', 'go', 'back', 'anytim', 'soon', 'realli', 'decent', 'expect', 'met', 'burger', 'chicago', 'id', 'rate', 'higher', 'fyi', 'lucki', 'charm', 'shamrock', 'shake', 'good', 'idea', 'cant', 'believ', 'ive', 'never', 'come', 'across', 'befor']","[('like', 'ye'), ('ye', 'would'), ('would', 'recommend'), ('recommend', 'ye'), ('ye', 'see'), ('see', 'go'), ('go', 'back'), ('back', 'anytim'), ('anytim', 'soon'), ('soon', 'realli'), ('realli', 'decent'), ('decent', 'expect'), ('expect', 'met'), ('met', 'burger'), ('burger', 'chicago'), ('chicago', 'id'), ('id', 'rate'), ('rate', 'higher'), ('higher', 'fyi'), ('fyi', 'lucki'), ('lucki', 'charm'), ('charm', 'shamrock'), ('shamrock', 'shake'), ('shake', 'good'), ('good', 'idea'), ('idea', 'cant'), ('cant', 'believ'), ('believ', 'ive'), ('ive', 'never'), ('never', 'come'), ('come', 'across'), ('across', 'befor')]"
1104,Brian O.,1JxQqC72oKrhcpV6n9YFpg,5.0,Great burger spot with an extensive beer list  Heard they might be opening a new location in Little Italy and cant wait Turkey burger and Parmesan fries are superb,2012-04-01,"Chicago, IL","['great', 'burger', 'spot', 'extens', 'beer', 'list', 'heard', 'might', 'open', 'new', 'locat', 'littl', 'itali', 'cant', 'wait', 'turkey', 'burger', 'parmesan', 'fri', 'superb']","[('great', 'burger'), ('burger', 'spot'), ('spot', 'extens'), ('extens', 'beer'), ('beer', 'list'), ('list', 'heard'), ('heard', 'might'), ('might', 'open'), ('open', 'new'), ('new', 'locat'), ('locat', 'littl'), ('littl', 'itali'), ('itali', 'cant'), ('cant', 'wait'), ('wait', 'turkey'), ('turkey', 'burger'), ('burger', 'parmesan'), ('parmesan', 'fri'), ('fri', 'superb')]"
1105,Ryan M.,tsTSPyTUJL_dQSzhmd5m4Q,4.0,I have now been here twice the first time was better for some reason got the 1 both times with bbq sauce grilled onions and cheddar i do have to say tho the burger is super tasty hence the 4 stars but the fries add proibably one and a half stars to the score some of the best cheddar fries i have ever had the cheddar is similar to weiner circle but is on point all the time weiner circle would be better but more than half the time their cheddar is not being heated to acceptable temps and probably will get you sick refer to my weiner  ircle review that is in process,2012-04-22,"Brooklyn, NY","['twice', 'first', 'time', 'wa', 'better', 'reason', 'got', 'num', 'time', 'bbq', 'sauc', 'grill', 'onion', 'cheddar', 'say', 'tho', 'burger', 'super', 'tasti', 'henc', 'num', 'star', 'fri', 'add', 'proibabl', 'one', 'half', 'star', 'score', 'best', 'cheddar', 'fri', 'ever', 'cheddar', 'similar', 'weiner', 'circl', 'point', 'time', 'weiner', 'circl', 'would', 'better', 'half', 'time', 'cheddar', 'heat', 'accept', 'temp', 'probabl', 'get', 'sick', 'refer', 'weiner', 'ircl', 'review', 'process']","[('twice', 'first'), ('first', 'time'), ('time', 'wa'), ('wa', 'better'), ('better', 'reason'), ('reason', 'got'), ('got', 'num'), ('num', 'time'), ('time', 'bbq'), ('bbq', 'sauc'), ('sauc', 'grill'), ('grill', 'onion'), ('onion', 'cheddar'), ('cheddar', 'say'), ('say', 'tho'), ('tho', 'burger'), ('burger', 'super'), ('super', 'tasti'), ('tasti', 'henc'), ('henc', 'num'), ('num', 'star'), ('star', 'fri'), ('fri', 'add'), ('add', 'proibabl'), ('proibabl', 'one'), ('one', 'half'), ('half', 'star'), ('star', 'score'), ('score', 'best'), ('best', 'cheddar'), ('cheddar', 'fri'), ('fri', 'ever'), ('ever', 'cheddar'), ('cheddar', 'similar'), ('similar', 'weiner'), ('weiner', 'circl'), ('circl', 'point'), ('point', 'time'), ('time', 'weiner'), ('weiner', 'circl'), ('circl', 'would'), ('would', 'better'), ('better', 'half'), ('half', 'time'), ('time', 'cheddar'), ('cheddar', 'heat'), ('heat', 'accept'), ('accept', 'temp'), ('temp', 'probabl'), ('probabl', 'get'), ('get', 'sick'), ('sick', 'refer'), ('refer', 'weiner'), ('weiner', 'ircl'), ('ircl', 'review'), ('review', 'process')]"
1106,Priya A.,Zl80fSjegztWhLqbvbQWpg,5.0,This place is absolutely awesome the burgers are amazing and the sides are amazing its a really great place with fabulous food,2012-05-22,"Schaumburg, IL","['thi', 'place', 'absolut', 'awesom', 'burger', 'amaz', 'side', 'amaz', 'realli', 'great', 'place', 'fabul', 'food']","[('thi', 'place'), ('place', 'absolut'), ('absolut', 'awesom'), ('awesom', 'burger'), ('burger', 'amaz'), ('amaz', 'side'), ('side', 'amaz'), ('amaz', 'realli'), ('realli', 'great'), ('great', 'place'), ('place', 'fabul'), ('fabul', 'food')]"
1107,Hatidza Z.,t8dM_Ipq09p6fY1VVKN8vg,5.0,Their veggie burger is so good Good consistency great taste I hate it when my burger falls apart so Im glad I had zero issues with my burger here Its sucks that their fries are not vegetarian but at least theyre nice enough to inform of this fact I will definitely be going back just not during the evening on a weekend because you can expect a long wait and I know that takes away from the good food experience for many,2012-05-30,"Chicago, IL","['veggi', 'burger', 'good', 'good', 'consist', 'great', 'tast', 'hate', 'burger', 'fall', 'apart', 'im', 'glad', 'zero', 'issu', 'burger', 'suck', 'fri', 'vegetarian', 'least', 'theyr', 'nice', 'enough', 'inform', 'thi', 'fact', 'definit', 'go', 'back', 'dure', 'even', 'weekend', 'becaus', 'expect', 'long', 'wait', 'know', 'take', 'away', 'good', 'food', 'experi', 'mani']","[('veggi', 'burger'), ('burger', 'good'), ('good', 'good'), ('good', 'consist'), ('consist', 'great'), ('great', 'tast'), ('tast', 'hate'), ('hate', 'burger'), ('burger', 'fall'), ('fall', 'apart'), ('apart', 'im'), ('im', 'glad'), ('glad', 'zero'), ('zero', 'issu'), ('issu', 'burger'), ('burger', 'suck'), ('suck', 'fri'), ('fri', 'vegetarian'), ('vegetarian', 'least'), ('least', 'theyr'), ('theyr', 'nice'), ('nice', 'enough'), ('enough', 'inform'), ('inform', 'thi'), ('thi', 'fact'), ('fact', 'definit'), ('definit', 'go'), ('go', 'back'), ('back', 'dure'), ('dure', 'even'), ('even', 'weekend'), ('weekend', 'becaus'), ('becaus', 'expect'), ('expect', 'long'), ('long', 'wait'), ('wait', 'know'), ('know', 'take'), ('take', 'away'), ('away', 'good'), ('good', 'food'), ('food', 'experi'), ('experi', 'mani')]"
