,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1255,Jennifer L.,CApxaqI7z4ZsP3XqNAi2eg,4.0,Cheap fun and chill place to eat at  Got the Chicago style hot dog and a frozen custard dessert  Perfect for a midday snack  Friendly customer service,2012-06-06,"Santa Clara, CA","['cheap', 'fun', 'chill', 'place', 'eat', 'got', 'chicago', 'style', 'hot', 'dog', 'frozen', 'custard', 'dessert', 'perfect', 'midday', 'snack', 'friendli', 'custom', 'servic']","[('cheap', 'fun'), ('fun', 'chill'), ('chill', 'place'), ('place', 'eat'), ('eat', 'got'), ('got', 'chicago'), ('chicago', 'style'), ('style', 'hot'), ('hot', 'dog'), ('dog', 'frozen'), ('frozen', 'custard'), ('custard', 'dessert'), ('dessert', 'perfect'), ('perfect', 'midday'), ('midday', 'snack'), ('snack', 'friendli'), ('friendli', 'custom'), ('custom', 'servic')]"
1256,Adhish V.,9oXSfYYv7tXmNa2fkmBmBw,2.0,Portillos seems to be some sort of chicago institution and was very busy when i went there The reviews on yelp seemed to suggest the italian beef sandwich which i got with both kinds of peppers I am however afraid to report that i dont see what the big deal about this place is The sandwich was average at best and the two peppers at 50 cents each seemed a bit unreasonable to me especially considering how cheap the rest of the sandwich was I feel like im missing something or maybe got a bad sandwich but i was unimpressed Sorry Chicago,2012-07-04,"Toronto, Canada","['portillo', 'seem', 'sort', 'chicago', 'institut', 'wa', 'veri', 'busi', 'went', 'review', 'yelp', 'seem', 'suggest', 'italian', 'beef', 'sandwich', 'got', 'kind', 'pepper', 'howev', 'afraid', 'report', 'dont', 'see', 'big', 'deal', 'thi', 'place', 'sandwich', 'wa', 'averag', 'best', 'two', 'pepper', 'num', 'cent', 'seem', 'bit', 'unreason', 'especi', 'consid', 'cheap', 'rest', 'sandwich', 'wa', 'feel', 'like', 'im', 'miss', 'someth', 'mayb', 'got', 'bad', 'sandwich', 'wa', 'unimpress', 'sorri', 'chicago']","[('portillo', 'seem'), ('seem', 'sort'), ('sort', 'chicago'), ('chicago', 'institut'), ('institut', 'wa'), ('wa', 'veri'), ('veri', 'busi'), ('busi', 'went'), ('went', 'review'), ('review', 'yelp'), ('yelp', 'seem'), ('seem', 'suggest'), ('suggest', 'italian'), ('italian', 'beef'), ('beef', 'sandwich'), ('sandwich', 'got'), ('got', 'kind'), ('kind', 'pepper'), ('pepper', 'howev'), ('howev', 'afraid'), ('afraid', 'report'), ('report', 'dont'), ('dont', 'see'), ('see', 'big'), ('big', 'deal'), ('deal', 'thi'), ('thi', 'place'), ('place', 'sandwich'), ('sandwich', 'wa'), ('wa', 'averag'), ('averag', 'best'), ('best', 'two'), ('two', 'pepper'), ('pepper', 'num'), ('num', 'cent'), ('cent', 'seem'), ('seem', 'bit'), ('bit', 'unreason'), ('unreason', 'especi'), ('especi', 'consid'), ('consid', 'cheap'), ('cheap', 'rest'), ('rest', 'sandwich'), ('sandwich', 'wa'), ('wa', 'feel'), ('feel', 'like'), ('like', 'im'), ('im', 'miss'), ('miss', 'someth'), ('someth', 'mayb'), ('mayb', 'got'), ('got', 'bad'), ('bad', 'sandwich'), ('sandwich', 'wa'), ('wa', 'unimpress'), ('unimpress', 'sorri'), ('sorri', 'chicago')]"
1257,Andrew A.,ZriW571iPZqE4qwEVW_bhw,5.0,when we walked in we had just beaten the lunchtime rush so we had time to digest the entire menu which was of healthy portions  the entire place is very busy two stories pieces of chicago memorabilia hanging from every piece bare wood and antique models working out of false store fronts all very cool  i went with the chicago style hot dog and i wont get anything else when i go back  all beef vienna poppyseed bun and the most delicious little hot peppers to top  it was awesome the service made us feel like home with the lady preparing our food ORDER NUMBER 144 YOU WAIT NO MORE haha we had an awesome first time experience cant wait to head back in july,2013-06-11,"Berea, OH","['walk', 'beaten', 'lunchtim', 'rush', 'time', 'digest', 'entir', 'menu', 'wa', 'healthi', 'portion', 'entir', 'place', 'veri', 'busi', 'two', 'stori', 'piec', 'chicago', 'memorabilia', 'hang', 'everi', 'piec', 'bare', 'wood', 'antiqu', 'model', 'work', 'fals', 'store', 'front', 'veri', 'cool', 'went', 'chicago', 'style', 'hot', 'dog', 'wont', 'get', 'anyth', 'els', 'go', 'back', 'beef', 'vienna', 'poppyse', 'bun', 'delici', 'littl', 'hot', 'pepper', 'top', 'wa', 'awesom', 'servic', 'made', 'us', 'feel', 'like', 'home', 'ladi', 'prepar', 'food', 'order', 'number', 'num', 'wait', 'haha', 'awesom', 'first', 'time', 'experi', 'cant', 'wait', 'head', 'back', 'juli']","[('walk', 'beaten'), ('beaten', 'lunchtim'), ('lunchtim', 'rush'), ('rush', 'time'), ('time', 'digest'), ('digest', 'entir'), ('entir', 'menu'), ('menu', 'wa'), ('wa', 'healthi'), ('healthi', 'portion'), ('portion', 'entir'), ('entir', 'place'), ('place', 'veri'), ('veri', 'busi'), ('busi', 'two'), ('two', 'stori'), ('stori', 'piec'), ('piec', 'chicago'), ('chicago', 'memorabilia'), ('memorabilia', 'hang'), ('hang', 'everi'), ('everi', 'piec'), ('piec', 'bare'), ('bare', 'wood'), ('wood', 'antiqu'), ('antiqu', 'model'), ('model', 'work'), ('work', 'fals'), ('fals', 'store'), ('store', 'front'), ('front', 'veri'), ('veri', 'cool'), ('cool', 'went'), ('went', 'chicago'), ('chicago', 'style'), ('style', 'hot'), ('hot', 'dog'), ('dog', 'wont'), ('wont', 'get'), ('get', 'anyth'), ('anyth', 'els'), ('els', 'go'), ('go', 'back'), ('back', 'beef'), ('beef', 'vienna'), ('vienna', 'poppyse'), ('poppyse', 'bun'), ('bun', 'delici'), ('delici', 'littl'), ('littl', 'hot'), ('hot', 'pepper'), ('pepper', 'top'), ('top', 'wa'), ('wa', 'awesom'), ('awesom', 'servic'), ('servic', 'made'), ('made', 'us'), ('us', 'feel'), ('feel', 'like'), ('like', 'home'), ('home', 'ladi'), ('ladi', 'prepar'), ('prepar', 'food'), ('food', 'order'), ('order', 'number'), ('number', 'num'), ('num', 'wait'), ('wait', 'haha'), ('haha', 'awesom'), ('awesom', 'first'), ('first', 'time'), ('time', 'experi'), ('experi', 'cant'), ('cant', 'wait'), ('wait', 'head'), ('head', 'back'), ('back', 'juli')]"
1258,Max M.,LYFnu2nebdFWl4MRJiJC4Q,5.0,Best in town I am hooked,2013-03-22,"Chicago, IL","['best', 'town', 'hook']","[('best', 'town'), ('town', 'hook')]"
1259,Jo T.,ntWzEtrDj21-qvN5kSvEzQ,4.0,You know at first I didnt like this place very much  I thought the Italian Beef was soggy like someone chewed it up and spit it out onto a plate for me to eat  I thought it was gross  But ever since they put one up in the OC I loved it,2006-08-26,"Pomona, CA","['know', 'first', 'didnt', 'like', 'thi', 'place', 'veri', 'much', 'thought', 'italian', 'beef', 'wa', 'soggi', 'like', 'someon', 'chew', 'spit', 'onto', 'plate', 'eat', 'thought', 'wa', 'gross', 'ever', 'sinc', 'put', 'one', 'oc', 'love']","[('know', 'first'), ('first', 'didnt'), ('didnt', 'like'), ('like', 'thi'), ('thi', 'place'), ('place', 'veri'), ('veri', 'much'), ('much', 'thought'), ('thought', 'italian'), ('italian', 'beef'), ('beef', 'wa'), ('wa', 'soggi'), ('soggi', 'like'), ('like', 'someon'), ('someon', 'chew'), ('chew', 'spit'), ('spit', 'onto'), ('onto', 'plate'), ('plate', 'eat'), ('eat', 'thought'), ('thought', 'wa'), ('wa', 'gross'), ('gross', 'ever'), ('ever', 'sinc'), ('sinc', 'put'), ('put', 'one'), ('one', 'oc'), ('oc', 'love')]"
1260,Sunlit N.,wXMp08sF8__tuMmlebHD_A,4.0,Interesting lunch spot with a mix of locals and tourists Classic Chicago hot dogs and beef sandwiches,2009-03-08,"Seattle, WA","['interest', 'lunch', 'spot', 'mix', 'local', 'tourist', 'classic', 'chicago', 'hot', 'dog', 'beef', 'sandwich']","[('interest', 'lunch'), ('lunch', 'spot'), ('spot', 'mix'), ('mix', 'local'), ('local', 'tourist'), ('tourist', 'classic'), ('classic', 'chicago'), ('chicago', 'hot'), ('hot', 'dog'), ('dog', 'beef'), ('beef', 'sandwich')]"
1261,Mohammad P.,Njqwp6lQoTn_ZlFd9VgxAg,5.0,Great hotdog place Love the ambiance too,2011-04-08,"San Diego, CA","['great', 'hotdog', 'place', 'love', 'ambianc']","[('great', 'hotdog'), ('hotdog', 'place'), ('place', 'love'), ('love', 'ambianc')]"
1262,Van T.,SaYRuVwhF222FsQ-76bCpA,4.0,My lips are smacking just from thinking about Portillos Chicago Dog We didnt want to wait for Hot Dougs so found Portillos on yelp and gave it a try Best decision ever I think the poppy seed bread was the key ingredient that made this hot dog so good It was cheap and fast and what a way to experience Chicago with this restaurant,2011-07-31,"Houston, TX","['lip', 'smack', 'think', 'portillo', 'chicago', 'dog', 'didnt', 'want', 'wait', 'hot', 'doug', 'found', 'portillo', 'yelp', 'gave', 'tri', 'best', 'decis', 'ever', 'think', 'poppi', 'seed', 'bread', 'wa', 'key', 'ingredi', 'made', 'thi', 'hot', 'dog', 'good', 'wa', 'cheap', 'fast', 'way', 'experi', 'chicago', 'thi', 'restaur']","[('lip', 'smack'), ('smack', 'think'), ('think', 'portillo'), ('portillo', 'chicago'), ('chicago', 'dog'), ('dog', 'didnt'), ('didnt', 'want'), ('want', 'wait'), ('wait', 'hot'), ('hot', 'doug'), ('doug', 'found'), ('found', 'portillo'), ('portillo', 'yelp'), ('yelp', 'gave'), ('gave', 'tri'), ('tri', 'best'), ('best', 'decis'), ('decis', 'ever'), ('ever', 'think'), ('think', 'poppi'), ('poppi', 'seed'), ('seed', 'bread'), ('bread', 'wa'), ('wa', 'key'), ('key', 'ingredi'), ('ingredi', 'made'), ('made', 'thi'), ('thi', 'hot'), ('hot', 'dog'), ('dog', 'good'), ('good', 'wa'), ('wa', 'cheap'), ('cheap', 'fast'), ('fast', 'way'), ('way', 'experi'), ('experi', 'chicago'), ('chicago', 'thi'), ('thi', 'restaur')]"
1263,Ha V.,7oiJv342aN5bY_35pJ_zwA,3.0,Im definitely not a fan of Chicago dogs but their fries are out of this world and their cake shake is pretty great too,2012-10-08,"Chicago, IL","['im', 'definit', 'fan', 'chicago', 'dog', 'fri', 'thi', 'world', 'cake', 'shake', 'pretti', 'great']","[('im', 'definit'), ('definit', 'fan'), ('fan', 'chicago'), ('chicago', 'dog'), ('dog', 'fri'), ('fri', 'thi'), ('thi', 'world'), ('world', 'cake'), ('cake', 'shake'), ('shake', 'pretti'), ('pretti', 'great')]"
1264,Jack B.,bZaUPE4EbJOdUNH4lxvrCw,4.0,Portillos is my favorite place to grab a hot dog in Chicago They have anything you could want pizza salad pasta but I suggest sticking with the hot dogs  Definitely try the onion rings too,2006-04-27,"Chicago, IL","['portillo', 'favorit', 'place', 'grab', 'hot', 'dog', 'chicago', 'anyth', 'could', 'want', 'pizza', 'salad', 'pasta', 'suggest', 'stick', 'hot', 'dog', 'definit', 'tri', 'onion', 'ring']","[('portillo', 'favorit'), ('favorit', 'place'), ('place', 'grab'), ('grab', 'hot'), ('hot', 'dog'), ('dog', 'chicago'), ('chicago', 'anyth'), ('anyth', 'could'), ('could', 'want'), ('want', 'pizza'), ('pizza', 'salad'), ('salad', 'pasta'), ('pasta', 'suggest'), ('suggest', 'stick'), ('stick', 'hot'), ('hot', 'dog'), ('dog', 'definit'), ('definit', 'tri'), ('tri', 'onion'), ('onion', 'ring')]"
1265,Michael B.,tPX_UexJQ72_IttA5UgNWQ,1.0,You should all be ashamed to call yourselves Chicagoans They dont even use Vienna Beef Hot Dogs any more at Portillos Highly over rated and very expensive Id rather eat dirt,2006-06-06,"Mount Prospect, IL","['asham', 'call', 'yourselv', 'chicagoan', 'dont', 'even', 'use', 'vienna', 'beef', 'hot', 'dog', 'ani', 'portillo', 'highli', 'rate', 'veri', 'expens', 'id', 'rather', 'eat', 'dirt']","[('asham', 'call'), ('call', 'yourselv'), ('yourselv', 'chicagoan'), ('chicagoan', 'dont'), ('dont', 'even'), ('even', 'use'), ('use', 'vienna'), ('vienna', 'beef'), ('beef', 'hot'), ('hot', 'dog'), ('dog', 'ani'), ('ani', 'portillo'), ('portillo', 'highli'), ('highli', 'rate'), ('rate', 'veri'), ('veri', 'expens'), ('expens', 'id'), ('id', 'rather'), ('rather', 'eat'), ('eat', 'dirt')]"
1266,Nomi M.,04rLIdt-PXPVqXGuLSGhWg,4.0,I agree with Andrea that I go here for the salads I love the chopped salad I had it for lunch last week for the first time in a while and it was so good This is also a great place to eat in the summer because they have a huge outdoor patio,2006-06-19,"Chicago, IL","['agre', 'andrea', 'go', 'salad', 'love', 'chop', 'salad', 'lunch', 'last', 'week', 'first', 'time', 'wa', 'good', 'thi', 'also', 'great', 'place', 'eat', 'summer', 'becaus', 'huge', 'outdoor', 'patio']","[('agre', 'andrea'), ('andrea', 'go'), ('go', 'salad'), ('salad', 'love'), ('love', 'chop'), ('chop', 'salad'), ('salad', 'lunch'), ('lunch', 'last'), ('last', 'week'), ('week', 'first'), ('first', 'time'), ('time', 'wa'), ('wa', 'good'), ('good', 'thi'), ('thi', 'also'), ('also', 'great'), ('great', 'place'), ('place', 'eat'), ('eat', 'summer'), ('summer', 'becaus'), ('becaus', 'huge'), ('huge', 'outdoor'), ('outdoor', 'patio')]"
1267,Courtney C.,xfHw0yYdvkdj03Nk2joWKA,2.0,Ive lived in Chicago for 3 years and finally my boyf dragged me to Portillos to get my first Chicago style dogMeh not impressed Its ok but nothing out of this world Perhaps its because I am not a Chicago or Chicagoland native or maybe its because I hail from Toledo home of Tony Packos I just expect more flavor from the dog itself instead it was a bland ole hotdog covered in condiments that I already have in my kitchen I dont know what all the hype is about,2010-04-19,"Maumee, OH","['ive', 'live', 'chicago', 'num', 'year', 'final', 'boyf', 'drag', 'portillo', 'get', 'first', 'chicago', 'style', 'dogmeh', 'impress', 'ok', 'noth', 'thi', 'world', 'perhap', 'becaus', 'chicago', 'chicagoland', 'nativ', 'mayb', 'becaus', 'hail', 'toledo', 'home', 'toni', 'packo', 'expect', 'flavor', 'dog', 'instead', 'wa', 'bland', 'ole', 'hotdog', 'cover', 'condiment', 'alreadi', 'kitchen', 'dont', 'know', 'hype']","[('ive', 'live'), ('live', 'chicago'), ('chicago', 'num'), ('num', 'year'), ('year', 'final'), ('final', 'boyf'), ('boyf', 'drag'), ('drag', 'portillo'), ('portillo', 'get'), ('get', 'first'), ('first', 'chicago'), ('chicago', 'style'), ('style', 'dogmeh'), ('dogmeh', 'impress'), ('impress', 'ok'), ('ok', 'noth'), ('noth', 'thi'), ('thi', 'world'), ('world', 'perhap'), ('perhap', 'becaus'), ('becaus', 'chicago'), ('chicago', 'chicagoland'), ('chicagoland', 'nativ'), ('nativ', 'mayb'), ('mayb', 'becaus'), ('becaus', 'hail'), ('hail', 'toledo'), ('toledo', 'home'), ('home', 'toni'), ('toni', 'packo'), ('packo', 'expect'), ('expect', 'flavor'), ('flavor', 'dog'), ('dog', 'instead'), ('instead', 'wa'), ('wa', 'bland'), ('bland', 'ole'), ('ole', 'hotdog'), ('hotdog', 'cover'), ('cover', 'condiment'), ('condiment', 'alreadi'), ('alreadi', 'kitchen'), ('kitchen', 'dont'), ('dont', 'know'), ('know', 'hype')]"
1268,charles i.,X9_nAxg8UDBsS2VQoWK1gg,5.0,Do not make a mistake  Do not visit Chicago and fail to visit this location Have the Italian beef and a chocolate cake shake This is a must,2012-08-21,"Dallas, TX","['make', 'mistak', 'visit', 'chicago', 'fail', 'visit', 'thi', 'locat', 'italian', 'beef', 'chocol', 'cake', 'shake', 'thi', 'must']","[('make', 'mistak'), ('mistak', 'visit'), ('visit', 'chicago'), ('chicago', 'fail'), ('fail', 'visit'), ('visit', 'thi'), ('thi', 'locat'), ('locat', 'italian'), ('italian', 'beef'), ('beef', 'chocol'), ('chocol', 'cake'), ('cake', 'shake'), ('shake', 'thi'), ('thi', 'must')]"
1269,Heidi H.,XQKftihv2dPOdWg7hTwtaw,5.0,So we had heard no trip to Chicago was complete without a Chicago Dog and this was the most recommended place to us from locals and people on the street  We found the place one night while we were walking around and killing the 2 hours for our reservations somewhere else and went in to look around I wanted to get one then but my friend wouldnt let me Lol so we came back the next day You walk in and go through the dining area to get up to 4 different order lines One is for the hotdogs and burgers one is the Italian area a beer line and desserts We were here on a mission so even though everything looked and smelled amazing we were getting a Chicago Dog since it was our last day in the city  Well this place delivered The bun was super fresh the hotdog filled the bun and was really good the pickle tomato peppers relish and mustard I think that was all that was on it combined flavors perfectly It did take a few bites to get everything in one bite Well worth the wait and I think Im glad this was my first Chicago Dog  I never saw a place on the street I would have preferred that but I guess its not like NY here So Portillos thank you for introducing me to your Chicago Dog Next time Im in Chicago ill be coming here to try some of the other amazing things you have,2013-08-14,"Carmichael, CA","['heard', 'trip', 'chicago', 'wa', 'complet', 'without', 'chicago', 'dog', 'thi', 'wa', 'recommend', 'place', 'us', 'local', 'peopl', 'street', 'found', 'place', 'one', 'night', 'walk', 'around', 'kill', 'num', 'hour', 'reserv', 'somewher', 'els', 'went', 'look', 'around', 'want', 'get', 'one', 'friend', 'wouldnt', 'let', 'lol', 'came', 'back', 'next', 'day', 'walk', 'go', 'dine', 'area', 'get', 'num', 'differ', 'order', 'line', 'one', 'hotdog', 'burger', 'one', 'italian', 'area', 'beer', 'line', 'dessert', 'mission', 'even', 'though', 'everyth', 'look', 'smell', 'amaz', 'get', 'chicago', 'dog', 'sinc', 'wa', 'last', 'day', 'citi', 'well', 'thi', 'place', 'deliv', 'bun', 'wa', 'super', 'fresh', 'hotdog', 'fill', 'bun', 'wa', 'realli', 'good', 'pickl', 'tomato', 'pepper', 'relish', 'mustard', 'think', 'wa', 'wa', 'combin', 'flavor', 'perfectli', 'take', 'bite', 'get', 'everyth', 'one', 'bite', 'well', 'worth', 'wait', 'think', 'im', 'glad', 'thi', 'wa', 'first', 'chicago', 'dog', 'never', 'saw', 'place', 'street', 'would', 'prefer', 'guess', 'like', 'ny', 'portillo', 'thank', 'introduc', 'chicago', 'dog', 'next', 'time', 'im', 'chicago', 'ill', 'come', 'tri', 'amaz', 'thing']","[('heard', 'trip'), ('trip', 'chicago'), ('chicago', 'wa'), ('wa', 'complet'), ('complet', 'without'), ('without', 'chicago'), ('chicago', 'dog'), ('dog', 'thi'), ('thi', 'wa'), ('wa', 'recommend'), ('recommend', 'place'), ('place', 'us'), ('us', 'local'), ('local', 'peopl'), ('peopl', 'street'), ('street', 'found'), ('found', 'place'), ('place', 'one'), ('one', 'night'), ('night', 'walk'), ('walk', 'around'), ('around', 'kill'), ('kill', 'num'), ('num', 'hour'), ('hour', 'reserv'), ('reserv', 'somewher'), ('somewher', 'els'), ('els', 'went'), ('went', 'look'), ('look', 'around'), ('around', 'want'), ('want', 'get'), ('get', 'one'), ('one', 'friend'), ('friend', 'wouldnt'), ('wouldnt', 'let'), ('let', 'lol'), ('lol', 'came'), ('came', 'back'), ('back', 'next'), ('next', 'day'), ('day', 'walk'), ('walk', 'go'), ('go', 'dine'), ('dine', 'area'), ('area', 'get'), ('get', 'num'), ('num', 'differ'), ('differ', 'order'), ('order', 'line'), ('line', 'one'), ('one', 'hotdog'), ('hotdog', 'burger'), ('burger', 'one'), ('one', 'italian'), ('italian', 'area'), ('area', 'beer'), ('beer', 'line'), ('line', 'dessert'), ('dessert', 'mission'), ('mission', 'even'), ('even', 'though'), ('though', 'everyth'), ('everyth', 'look'), ('look', 'smell'), ('smell', 'amaz'), ('amaz', 'get'), ('get', 'chicago'), ('chicago', 'dog'), ('dog', 'sinc'), ('sinc', 'wa'), ('wa', 'last'), ('last', 'day'), ('day', 'citi'), ('citi', 'well'), ('well', 'thi'), ('thi', 'place'), ('place', 'deliv'), ('deliv', 'bun'), ('bun', 'wa'), ('wa', 'super'), ('super', 'fresh'), ('fresh', 'hotdog'), ('hotdog', 'fill'), ('fill', 'bun'), ('bun', 'wa'), ('wa', 'realli'), ('realli', 'good'), ('good', 'pickl'), ('pickl', 'tomato'), ('tomato', 'pepper'), ('pepper', 'relish'), ('relish', 'mustard'), ('mustard', 'think'), ('think', 'wa'), ('wa', 'wa'), ('wa', 'combin'), ('combin', 'flavor'), ('flavor', 'perfectli'), ('perfectli', 'take'), ('take', 'bite'), ('bite', 'get'), ('get', 'everyth'), ('everyth', 'one'), ('one', 'bite'), ('bite', 'well'), ('well', 'worth'), ('worth', 'wait'), ('wait', 'think'), ('think', 'im'), ('im', 'glad'), ('glad', 'thi'), ('thi', 'wa'), ('wa', 'first'), ('first', 'chicago'), ('chicago', 'dog'), ('dog', 'never'), ('never', 'saw'), ('saw', 'place'), ('place', 'street'), ('street', 'would'), ('would', 'prefer'), ('prefer', 'guess'), ('guess', 'like'), ('like', 'ny'), ('ny', 'portillo'), ('portillo', 'thank'), ('thank', 'introduc'), ('introduc', 'chicago'), ('chicago', 'dog'), ('dog', 'next'), ('next', 'time'), ('time', 'im'), ('im', 'chicago'), ('chicago', 'ill'), ('ill', 'come'), ('come', 'tri'), ('tri', 'amaz'), ('amaz', 'thing')]"
