,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
10,Martin P.,PvD2oI19S3e0dee_MICQEw,4.0,A bit pricey but this korean BBQ joint puts out addictive yet good BBQThe only drawbacks is the communal sitting area not a fan and its sometimes pricey lack of parking because of the area and theres only one locationWith all that going on the food it still that good to give it 4 stars,2014-07-01,"Forest Park, IL","['bit', 'pricey', 'thi', 'korean', 'bbq', 'joint', 'put', 'addict', 'yet', 'good', 'bbqthe', 'onli', 'drawback', 'commun', 'sit', 'area', 'fan', 'sometim', 'pricey', 'lack', 'park', 'becaus', 'area', 'onli', 'one', 'locationwith', 'go', 'food', 'still', 'good', 'give', 'num', 'star']","[('bit', 'pricey'), ('pricey', 'thi'), ('thi', 'korean'), ('korean', 'bbq'), ('bbq', 'joint'), ('joint', 'put'), ('put', 'addict'), ('addict', 'yet'), ('yet', 'good'), ('good', 'bbqthe'), ('bbqthe', 'onli'), ('onli', 'drawback'), ('drawback', 'commun'), ('commun', 'sit'), ('sit', 'area'), ('area', 'fan'), ('fan', 'sometim'), ('sometim', 'pricey'), ('pricey', 'lack'), ('lack', 'park'), ('park', 'becaus'), ('becaus', 'area'), ('area', 'onli'), ('onli', 'one'), ('one', 'locationwith'), ('locationwith', 'go'), ('go', 'food'), ('food', 'still'), ('still', 'good'), ('good', 'give'), ('give', 'num'), ('num', 'star')]"
11,Audra W.,K1Su6RNR0fCUlXx18I1s7g,4.0,The Korean burrito and chicken wings are absolutely awesome  Yes  its a bit pricey but so very worth it  Customer service is great if you are eating in or taking out The one drawback for some may be the community type seating Personally I think its cute and comfy space is limited so its best to come during less busy times,2014-07-05,"Chicago, IL","['korean', 'burrito', 'chicken', 'wing', 'absolut', 'awesom', 'ye', 'bit', 'pricey', 'veri', 'worth', 'custom', 'servic', 'great', 'eat', 'take', 'one', 'drawback', 'may', 'commun', 'type', 'seat', 'person', 'think', 'cute', 'comfi', 'space', 'limit', 'best', 'come', 'dure', 'less', 'busi', 'time']","[('korean', 'burrito'), ('burrito', 'chicken'), ('chicken', 'wing'), ('wing', 'absolut'), ('absolut', 'awesom'), ('awesom', 'ye'), ('ye', 'bit'), ('bit', 'pricey'), ('pricey', 'veri'), ('veri', 'worth'), ('worth', 'custom'), ('custom', 'servic'), ('servic', 'great'), ('great', 'eat'), ('eat', 'take'), ('take', 'one'), ('one', 'drawback'), ('drawback', 'may'), ('may', 'commun'), ('commun', 'type'), ('type', 'seat'), ('seat', 'person'), ('person', 'think'), ('think', 'cute'), ('cute', 'comfi'), ('comfi', 'space'), ('space', 'limit'), ('limit', 'best'), ('best', 'come'), ('come', 'dure'), ('dure', 'less'), ('less', 'busi'), ('busi', 'time')]"
12,Kevan M.,y4A8WIrkjaRExPG18cJhog,3.0,Dropped in here after a local recommended that we try their chicken I ordered a half chicken with Korean BBQ sauce My wife ordered the korean burrito My chicken was pretty tasty The breading was thick and crispy The chicken meat inside was hot and moist I regretted getting the korean bbq sauce It was the thick brown sugarmolasses style with a hint of korean spice Im not a huge fan of that style bbq sauce in general and I didnt feel the korean spice significantly elevated the flavor Its often a challenge ordering at these fusion places you never quite know which ingredients and flavors will be retained in the dish I enjoyed my meal though I also felt it was a good valueMy wife wasnt thrilled with her burrito The tortilla was cold and overall it tasted bland Id come back here to try the chicken with the Seoul Sassy sauce but Id be hesitant to explore the full range of menu items,2014-06-11,"Emeryville, CA","['drop', 'local', 'recommend', 'tri', 'chicken', 'order', 'half', 'chicken', 'korean', 'bbq', 'sauc', 'wife', 'order', 'korean', 'burrito', 'chicken', 'wa', 'pretti', 'tasti', 'bread', 'wa', 'thick', 'crispi', 'chicken', 'meat', 'insid', 'wa', 'hot', 'moist', 'regret', 'get', 'korean', 'bbq', 'sauc', 'wa', 'thick', 'brown', 'sugarmolass', 'style', 'hint', 'korean', 'spice', 'im', 'huge', 'fan', 'style', 'bbq', 'sauc', 'gener', 'didnt', 'feel', 'korean', 'spice', 'significantli', 'elev', 'flavor', 'often', 'challeng', 'order', 'fusion', 'place', 'never', 'quit', 'know', 'ingredi', 'flavor', 'retain', 'dish', 'enjoy', 'meal', 'though', 'also', 'felt', 'wa', 'good', 'valuemi', 'wife', 'wasnt', 'thrill', 'burrito', 'tortilla', 'wa', 'cold', 'overal', 'tast', 'bland', 'id', 'come', 'back', 'tri', 'chicken', 'seoul', 'sassi', 'sauc', 'id', 'hesit', 'explor', 'full', 'rang', 'menu', 'item']","[('drop', 'local'), ('local', 'recommend'), ('recommend', 'tri'), ('tri', 'chicken'), ('chicken', 'order'), ('order', 'half'), ('half', 'chicken'), ('chicken', 'korean'), ('korean', 'bbq'), ('bbq', 'sauc'), ('sauc', 'wife'), ('wife', 'order'), ('order', 'korean'), ('korean', 'burrito'), ('burrito', 'chicken'), ('chicken', 'wa'), ('wa', 'pretti'), ('pretti', 'tasti'), ('tasti', 'bread'), ('bread', 'wa'), ('wa', 'thick'), ('thick', 'crispi'), ('crispi', 'chicken'), ('chicken', 'meat'), ('meat', 'insid'), ('insid', 'wa'), ('wa', 'hot'), ('hot', 'moist'), ('moist', 'regret'), ('regret', 'get'), ('get', 'korean'), ('korean', 'bbq'), ('bbq', 'sauc'), ('sauc', 'wa'), ('wa', 'thick'), ('thick', 'brown'), ('brown', 'sugarmolass'), ('sugarmolass', 'style'), ('style', 'hint'), ('hint', 'korean'), ('korean', 'spice'), ('spice', 'im'), ('im', 'huge'), ('huge', 'fan'), ('fan', 'style'), ('style', 'bbq'), ('bbq', 'sauc'), ('sauc', 'gener'), ('gener', 'didnt'), ('didnt', 'feel'), ('feel', 'korean'), ('korean', 'spice'), ('spice', 'significantli'), ('significantli', 'elev'), ('elev', 'flavor'), ('flavor', 'often'), ('often', 'challeng'), ('challeng', 'order'), ('order', 'fusion'), ('fusion', 'place'), ('place', 'never'), ('never', 'quit'), ('quit', 'know'), ('know', 'ingredi'), ('ingredi', 'flavor'), ('flavor', 'retain'), ('retain', 'dish'), ('dish', 'enjoy'), ('enjoy', 'meal'), ('meal', 'though'), ('though', 'also'), ('also', 'felt'), ('felt', 'wa'), ('wa', 'good'), ('good', 'valuemi'), ('valuemi', 'wife'), ('wife', 'wasnt'), ('wasnt', 'thrill'), ('thrill', 'burrito'), ('burrito', 'tortilla'), ('tortilla', 'wa'), ('wa', 'cold'), ('cold', 'overal'), ('overal', 'tast'), ('tast', 'bland'), ('bland', 'id'), ('id', 'come'), ('come', 'back'), ('back', 'tri'), ('tri', 'chicken'), ('chicken', 'seoul'), ('seoul', 'sassi'), ('sassi', 'sauc'), ('sauc', 'id'), ('id', 'hesit'), ('hesit', 'explor'), ('explor', 'full'), ('full', 'rang'), ('rang', 'menu'), ('menu', 'item')]"
13,Aimee R.,VBK9oS5VMUzMWLyD4xKpNQ,5.0,Love this place I usually get the bad boy Buddha bowl with chicken or tofu My fb gets the wings Call ahead if possible theres always a line,2014-07-06,"Chicago, IL","['love', 'thi', 'place', 'usual', 'get', 'bad', 'boy', 'buddha', 'bowl', 'chicken', 'tofu', 'fb', 'get', 'wing', 'call', 'ahead', 'possibl', 'alway', 'line']","[('love', 'thi'), ('thi', 'place'), ('place', 'usual'), ('usual', 'get'), ('get', 'bad'), ('bad', 'boy'), ('boy', 'buddha'), ('buddha', 'bowl'), ('bowl', 'chicken'), ('chicken', 'tofu'), ('tofu', 'fb'), ('fb', 'get'), ('get', 'wing'), ('wing', 'call'), ('call', 'ahead'), ('ahead', 'possibl'), ('possibl', 'alway'), ('alway', 'line')]"
14,Jessica C.,3EH59HR9i2NgOJ3xQetAjQ,4.0,Food here is very photogenic especially their bowls After seeing my friends pictures I knew this was one of the places I wanted to try when I visited ChicagoPortions can be quite large and its very easy to share The three of us shared a big buddha bowl with brown rice and 10 wings  5 Crisp BBQ and 5 Seoul sassy FYI their wings are the ENTIRE wing Yes all three sections dumbstick flapper and tip so we basically got 20 wings and it was plenty My personal favorite was the Crisp BBQ flavor since it was a bit less saucy and sweetThe bowl was decent It was a nice break from the wings but I thought it had TOO many vegetables I did not like the random raw spinach leaves floating around Also wheres the meat Typically bibimbap doesnt have that much meat but it was almost nonexistent in this bowlOverall I really enjoyed the food The interior could use some work because they have huge bulky tables and benches when theres not much room in the first place,2014-05-28,"Houston, TX","['food', 'veri', 'photogen', 'especi', 'bowl', 'see', 'friend', 'pictur', 'knew', 'thi', 'wa', 'one', 'place', 'want', 'tri', 'visit', 'chicagoport', 'quit', 'larg', 'veri', 'easi', 'share', 'three', 'us', 'share', 'big', 'buddha', 'bowl', 'brown', 'rice', 'num', 'wing', 'num', 'crisp', 'bbq', 'num', 'seoul', 'sassi', 'fyi', 'wing', 'entir', 'wing', 'ye', 'three', 'section', 'dumbstick', 'flapper', 'tip', 'basic', 'got', 'num', 'wing', 'wa', 'plenti', 'person', 'favorit', 'wa', 'crisp', 'bbq', 'flavor', 'sinc', 'wa', 'bit', 'less', 'sauci', 'sweetth', 'bowl', 'wa', 'decent', 'wa', 'nice', 'break', 'wing', 'thought', 'mani', 'veget', 'like', 'random', 'raw', 'spinach', 'leav', 'float', 'around', 'also', 'meat', 'typic', 'bibimbap', 'doesnt', 'much', 'meat', 'wa', 'almost', 'nonexist', 'thi', 'bowloveral', 'realli', 'enjoy', 'food', 'interior', 'could', 'use', 'work', 'becaus', 'huge', 'bulki', 'tabl', 'bench', 'much', 'room', 'first', 'place']","[('food', 'veri'), ('veri', 'photogen'), ('photogen', 'especi'), ('especi', 'bowl'), ('bowl', 'see'), ('see', 'friend'), ('friend', 'pictur'), ('pictur', 'knew'), ('knew', 'thi'), ('thi', 'wa'), ('wa', 'one'), ('one', 'place'), ('place', 'want'), ('want', 'tri'), ('tri', 'visit'), ('visit', 'chicagoport'), ('chicagoport', 'quit'), ('quit', 'larg'), ('larg', 'veri'), ('veri', 'easi'), ('easi', 'share'), ('share', 'three'), ('three', 'us'), ('us', 'share'), ('share', 'big'), ('big', 'buddha'), ('buddha', 'bowl'), ('bowl', 'brown'), ('brown', 'rice'), ('rice', 'num'), ('num', 'wing'), ('wing', 'num'), ('num', 'crisp'), ('crisp', 'bbq'), ('bbq', 'num'), ('num', 'seoul'), ('seoul', 'sassi'), ('sassi', 'fyi'), ('fyi', 'wing'), ('wing', 'entir'), ('entir', 'wing'), ('wing', 'ye'), ('ye', 'three'), ('three', 'section'), ('section', 'dumbstick'), ('dumbstick', 'flapper'), ('flapper', 'tip'), ('tip', 'basic'), ('basic', 'got'), ('got', 'num'), ('num', 'wing'), ('wing', 'wa'), ('wa', 'plenti'), ('plenti', 'person'), ('person', 'favorit'), ('favorit', 'wa'), ('wa', 'crisp'), ('crisp', 'bbq'), ('bbq', 'flavor'), ('flavor', 'sinc'), ('sinc', 'wa'), ('wa', 'bit'), ('bit', 'less'), ('less', 'sauci'), ('sauci', 'sweetth'), ('sweetth', 'bowl'), ('bowl', 'wa'), ('wa', 'decent'), ('decent', 'wa'), ('wa', 'nice'), ('nice', 'break'), ('break', 'wing'), ('wing', 'thought'), ('thought', 'mani'), ('mani', 'veget'), ('veget', 'like'), ('like', 'random'), ('random', 'raw'), ('raw', 'spinach'), ('spinach', 'leav'), ('leav', 'float'), ('float', 'around'), ('around', 'also'), ('also', 'meat'), ('meat', 'typic'), ('typic', 'bibimbap'), ('bibimbap', 'doesnt'), ('doesnt', 'much'), ('much', 'meat'), ('meat', 'wa'), ('wa', 'almost'), ('almost', 'nonexist'), ('nonexist', 'thi'), ('thi', 'bowloveral'), ('bowloveral', 'realli'), ('realli', 'enjoy'), ('enjoy', 'food'), ('food', 'interior'), ('interior', 'could'), ('could', 'use'), ('use', 'work'), ('work', 'becaus'), ('becaus', 'huge'), ('huge', 'bulki'), ('bulki', 'tabl'), ('tabl', 'bench'), ('bench', 'much'), ('much', 'room'), ('room', 'first'), ('first', 'place')]"
15,Lorenzo S.,39PfhrMXB5swiUGJFf1tPA,5.0,Im a big wing guy and hearing so much of this place I had try it Buffalo wings are my norm but I wanted to see if these can stand next to classic and boy it did In a very lively location crisp is kinda hidden on a street full of great food and entertainment If you see a small orange place thats packed you prb found it We got 20  wings for the 3 us and there was more then enough The wings are pretty big and filling Saying that they are crisp is a understatement The wings are were some of the crispest things I have ever eaten and not in a oily way The meat was very bony and sometimes unappealing but hey thats  real chicken for u Overall Seoul sassy is the way to go Crisp BBQ is more plain gotta try buffalo Love tge sauces atomic is ranchy n buddha is smoky i mix them Havent had the bowls or burritos but I will be back for sure Only downside is the place is small very limited seating  but just might be some of the best wings in Chicago,2014-07-10,"Chicago, IL","['im', 'big', 'wing', 'guy', 'hear', 'much', 'thi', 'place', 'tri', 'buffalo', 'wing', 'norm', 'want', 'see', 'stand', 'next', 'classic', 'boy', 'veri', 'live', 'locat', 'crisp', 'kinda', 'hidden', 'street', 'full', 'great', 'food', 'entertain', 'see', 'small', 'orang', 'place', 'pack', 'prb', 'found', 'got', 'num', 'wing', 'num', 'us', 'wa', 'enough', 'wing', 'pretti', 'big', 'fill', 'say', 'crisp', 'understat', 'wing', 'crispest', 'thing', 'ever', 'eaten', 'oili', 'way', 'meat', 'wa', 'veri', 'boni', 'sometim', 'unapp', 'hey', 'real', 'chicken', 'u', 'overal', 'seoul', 'sassi', 'way', 'go', 'crisp', 'bbq', 'plain', 'gotta', 'tri', 'buffalo', 'love', 'tge', 'sauc', 'atom', 'ranchi', 'n', 'buddha', 'smoki', 'mix', 'havent', 'bowl', 'burrito', 'back', 'sure', 'onli', 'downsid', 'place', 'small', 'veri', 'limit', 'seat', 'might', 'best', 'wing', 'chicago']","[('im', 'big'), ('big', 'wing'), ('wing', 'guy'), ('guy', 'hear'), ('hear', 'much'), ('much', 'thi'), ('thi', 'place'), ('place', 'tri'), ('tri', 'buffalo'), ('buffalo', 'wing'), ('wing', 'norm'), ('norm', 'want'), ('want', 'see'), ('see', 'stand'), ('stand', 'next'), ('next', 'classic'), ('classic', 'boy'), ('boy', 'veri'), ('veri', 'live'), ('live', 'locat'), ('locat', 'crisp'), ('crisp', 'kinda'), ('kinda', 'hidden'), ('hidden', 'street'), ('street', 'full'), ('full', 'great'), ('great', 'food'), ('food', 'entertain'), ('entertain', 'see'), ('see', 'small'), ('small', 'orang'), ('orang', 'place'), ('place', 'pack'), ('pack', 'prb'), ('prb', 'found'), ('found', 'got'), ('got', 'num'), ('num', 'wing'), ('wing', 'num'), ('num', 'us'), ('us', 'wa'), ('wa', 'enough'), ('enough', 'wing'), ('wing', 'pretti'), ('pretti', 'big'), ('big', 'fill'), ('fill', 'say'), ('say', 'crisp'), ('crisp', 'understat'), ('understat', 'wing'), ('wing', 'crispest'), ('crispest', 'thing'), ('thing', 'ever'), ('ever', 'eaten'), ('eaten', 'oili'), ('oili', 'way'), ('way', 'meat'), ('meat', 'wa'), ('wa', 'veri'), ('veri', 'boni'), ('boni', 'sometim'), ('sometim', 'unapp'), ('unapp', 'hey'), ('hey', 'real'), ('real', 'chicken'), ('chicken', 'u'), ('u', 'overal'), ('overal', 'seoul'), ('seoul', 'sassi'), ('sassi', 'way'), ('way', 'go'), ('go', 'crisp'), ('crisp', 'bbq'), ('bbq', 'plain'), ('plain', 'gotta'), ('gotta', 'tri'), ('tri', 'buffalo'), ('buffalo', 'love'), ('love', 'tge'), ('tge', 'sauc'), ('sauc', 'atom'), ('atom', 'ranchi'), ('ranchi', 'n'), ('n', 'buddha'), ('buddha', 'smoki'), ('smoki', 'mix'), ('mix', 'havent'), ('havent', 'bowl'), ('bowl', 'burrito'), ('burrito', 'back'), ('back', 'sure'), ('sure', 'onli'), ('onli', 'downsid'), ('downsid', 'place'), ('place', 'small'), ('small', 'veri'), ('veri', 'limit'), ('limit', 'seat'), ('seat', 'might'), ('might', 'best'), ('best', 'wing'), ('wing', 'chicago')]"
16,Kristine N.,ZBDSadhdGw1OmN-HNAX0eA,4.0,If I was rating this place on the wings alone it gets ten stars Some of the best wings Ive ever had So crispy and the Seoul sassy glaze is just amazing They are whole wings drumstick and wing so keep that in mind when ordering Also if you check in on yelp you get a whole chicken two sides and two drinks for 1999The bulgogi burrito was a little bland to me Good size but lacked serious flavor A little more bulgogi sauce would go a long way Meat is tender though They do give you sauces on the tables to work with but its not the same,2014-06-02,"Chicago, IL","['wa', 'rate', 'thi', 'place', 'wing', 'alon', 'get', 'ten', 'star', 'best', 'wing', 'ive', 'ever', 'crispi', 'seoul', 'sassi', 'glaze', 'amaz', 'whole', 'wing', 'drumstick', 'wing', 'keep', 'mind', 'order', 'also', 'check', 'yelp', 'get', 'whole', 'chicken', 'two', 'side', 'two', 'drink', '1999the', 'bulgogi', 'burrito', 'wa', 'littl', 'bland', 'good', 'size', 'lack', 'seriou', 'flavor', 'littl', 'bulgogi', 'sauc', 'would', 'go', 'long', 'way', 'meat', 'tender', 'though', 'give', 'sauc', 'tabl', 'work']","[('wa', 'rate'), ('rate', 'thi'), ('thi', 'place'), ('place', 'wing'), ('wing', 'alon'), ('alon', 'get'), ('get', 'ten'), ('ten', 'star'), ('star', 'best'), ('best', 'wing'), ('wing', 'ive'), ('ive', 'ever'), ('ever', 'crispi'), ('crispi', 'seoul'), ('seoul', 'sassi'), ('sassi', 'glaze'), ('glaze', 'amaz'), ('amaz', 'whole'), ('whole', 'wing'), ('wing', 'drumstick'), ('drumstick', 'wing'), ('wing', 'keep'), ('keep', 'mind'), ('mind', 'order'), ('order', 'also'), ('also', 'check'), ('check', 'yelp'), ('yelp', 'get'), ('get', 'whole'), ('whole', 'chicken'), ('chicken', 'two'), ('two', 'side'), ('side', 'two'), ('two', 'drink'), ('drink', '1999the'), ('1999the', 'bulgogi'), ('bulgogi', 'burrito'), ('burrito', 'wa'), ('wa', 'littl'), ('littl', 'bland'), ('bland', 'good'), ('good', 'size'), ('size', 'lack'), ('lack', 'seriou'), ('seriou', 'flavor'), ('flavor', 'littl'), ('littl', 'bulgogi'), ('bulgogi', 'sauc'), ('sauc', 'would'), ('would', 'go'), ('go', 'long'), ('long', 'way'), ('way', 'meat'), ('meat', 'tender'), ('tender', 'though'), ('though', 'give'), ('give', 'sauc'), ('sauc', 'tabl'), ('tabl', 'work')]"
17,Toni H.,mBQqHqTiGvGS3aJ5mjBWpA,5.0,I LOVE CRISP  Sorry for yelling but I love it  That much  Everyone needs to know how awesome they areThis is the type of place that when I think about it I start salivating  Great  Now Im salivating  I live in Aurora and I have made the special 44 mile trip just to eat here  I would love to try other things but every time I think about Crisp I think of that delicious Seoul Sensation burrito  Its so good I start swearing at it  The ingredients are so fresh the meat is so tender and flavorful  I dont really like hot stuff typically but I am in love with Alices Atomic sauce and I ask for extra now so Im not rationing it  Its pretty cramped in there and any time Ive gone its completely packed to the gills  Its small and they only have a few picnic style tables  So you might be sitting next to someone you dont know if you can find a seat but it really doesnt matter because you are at one with your food there and no one else exists in that moment  I have rubbed up against many strangers unintentionally just to get my burrito  Thats how packed it always is  I usually just take mine to go and eat it in the car  It can be a little messy but oh so worth it  Even though I can only vouch for the burrito I am confident that everything here is 5 stars Go now,2014-06-14,"Aurora, IL","['love', 'crisp', 'sorri', 'yell', 'love', 'much', 'everyon', 'need', 'know', 'awesom', 'arethi', 'type', 'place', 'think', 'start', 'saliv', 'great', 'im', 'saliv', 'live', 'aurora', 'made', 'special', 'num', 'mile', 'trip', 'eat', 'would', 'love', 'tri', 'thing', 'everi', 'time', 'think', 'crisp', 'think', 'delici', 'seoul', 'sensat', 'burrito', 'good', 'start', 'swear', 'ingredi', 'fresh', 'meat', 'tender', 'flavor', 'dont', 'realli', 'like', 'hot', 'stuff', 'typic', 'love', 'alic', 'atom', 'sauc', 'ask', 'extra', 'im', 'ration', 'pretti', 'cramp', 'ani', 'time', 'ive', 'gone', 'complet', 'pack', 'gill', 'small', 'onli', 'picnic', 'style', 'tabl', 'might', 'sit', 'next', 'someon', 'dont', 'know', 'find', 'seat', 'realli', 'doesnt', 'matter', 'becaus', 'one', 'food', 'one', 'els', 'exist', 'moment', 'rub', 'mani', 'stranger', 'unintent', 'get', 'burrito', 'pack', 'alway', 'usual', 'take', 'mine', 'go', 'eat', 'car', 'littl', 'messi', 'oh', 'worth', 'even', 'though', 'onli', 'vouch', 'burrito', 'confid', 'everyth', 'num', 'star', 'go']","[('love', 'crisp'), ('crisp', 'sorri'), ('sorri', 'yell'), ('yell', 'love'), ('love', 'much'), ('much', 'everyon'), ('everyon', 'need'), ('need', 'know'), ('know', 'awesom'), ('awesom', 'arethi'), ('arethi', 'type'), ('type', 'place'), ('place', 'think'), ('think', 'start'), ('start', 'saliv'), ('saliv', 'great'), ('great', 'im'), ('im', 'saliv'), ('saliv', 'live'), ('live', 'aurora'), ('aurora', 'made'), ('made', 'special'), ('special', 'num'), ('num', 'mile'), ('mile', 'trip'), ('trip', 'eat'), ('eat', 'would'), ('would', 'love'), ('love', 'tri'), ('tri', 'thing'), ('thing', 'everi'), ('everi', 'time'), ('time', 'think'), ('think', 'crisp'), ('crisp', 'think'), ('think', 'delici'), ('delici', 'seoul'), ('seoul', 'sensat'), ('sensat', 'burrito'), ('burrito', 'good'), ('good', 'start'), ('start', 'swear'), ('swear', 'ingredi'), ('ingredi', 'fresh'), ('fresh', 'meat'), ('meat', 'tender'), ('tender', 'flavor'), ('flavor', 'dont'), ('dont', 'realli'), ('realli', 'like'), ('like', 'hot'), ('hot', 'stuff'), ('stuff', 'typic'), ('typic', 'love'), ('love', 'alic'), ('alic', 'atom'), ('atom', 'sauc'), ('sauc', 'ask'), ('ask', 'extra'), ('extra', 'im'), ('im', 'ration'), ('ration', 'pretti'), ('pretti', 'cramp'), ('cramp', 'ani'), ('ani', 'time'), ('time', 'ive'), ('ive', 'gone'), ('gone', 'complet'), ('complet', 'pack'), ('pack', 'gill'), ('gill', 'small'), ('small', 'onli'), ('onli', 'picnic'), ('picnic', 'style'), ('style', 'tabl'), ('tabl', 'might'), ('might', 'sit'), ('sit', 'next'), ('next', 'someon'), ('someon', 'dont'), ('dont', 'know'), ('know', 'find'), ('find', 'seat'), ('seat', 'realli'), ('realli', 'doesnt'), ('doesnt', 'matter'), ('matter', 'becaus'), ('becaus', 'one'), ('one', 'food'), ('food', 'one'), ('one', 'els'), ('els', 'exist'), ('exist', 'moment'), ('moment', 'rub'), ('rub', 'mani'), ('mani', 'stranger'), ('stranger', 'unintent'), ('unintent', 'get'), ('get', 'burrito'), ('burrito', 'pack'), ('pack', 'alway'), ('alway', 'usual'), ('usual', 'take'), ('take', 'mine'), ('mine', 'go'), ('go', 'eat'), ('eat', 'car'), ('car', 'littl'), ('littl', 'messi'), ('messi', 'oh'), ('oh', 'worth'), ('worth', 'even'), ('even', 'though'), ('though', 'onli'), ('onli', 'vouch'), ('vouch', 'burrito'), ('burrito', 'confid'), ('confid', 'everyth'), ('everyth', 'num'), ('num', 'star'), ('star', 'go')]"
18,Sherry Y.,zlHjZONWACsyhI77ouL03A,5.0,Absolutely delicious Korean fried chicken I really enjoyed the Seoul Sassy and Crisp BBQ sauces Great array of bowl dish features as well as side dish offerings However their pressurecooked free range chicken is definitely the star Given their variety of sauces you could justify coming here often You know for research And reasons Tasty reasons,2014-06-26,"Chicago, IL","['absolut', 'delici', 'korean', 'fri', 'chicken', 'realli', 'enjoy', 'seoul', 'sassi', 'crisp', 'bbq', 'sauc', 'great', 'array', 'bowl', 'dish', 'featur', 'well', 'side', 'dish', 'offer', 'howev', 'pressurecook', 'free', 'rang', 'chicken', 'definit', 'star', 'given', 'varieti', 'sauc', 'could', 'justifi', 'come', 'often', 'know', 'research', 'reason', 'tasti', 'reason']","[('absolut', 'delici'), ('delici', 'korean'), ('korean', 'fri'), ('fri', 'chicken'), ('chicken', 'realli'), ('realli', 'enjoy'), ('enjoy', 'seoul'), ('seoul', 'sassi'), ('sassi', 'crisp'), ('crisp', 'bbq'), ('bbq', 'sauc'), ('sauc', 'great'), ('great', 'array'), ('array', 'bowl'), ('bowl', 'dish'), ('dish', 'featur'), ('featur', 'well'), ('well', 'side'), ('side', 'dish'), ('dish', 'offer'), ('offer', 'howev'), ('howev', 'pressurecook'), ('pressurecook', 'free'), ('free', 'rang'), ('rang', 'chicken'), ('chicken', 'definit'), ('definit', 'star'), ('star', 'given'), ('given', 'varieti'), ('varieti', 'sauc'), ('sauc', 'could'), ('could', 'justifi'), ('justifi', 'come'), ('come', 'often'), ('often', 'know'), ('know', 'research'), ('research', 'reason'), ('reason', 'tasti'), ('tasti', 'reason')]"
19,Lu N.,eO_FdyHhBttyiOLkAAisoQ,5.0,I couldnt wait to come home and write this review This place has been bookmarked for awhile and finally decided to try it Dont let the outside of this place fool you It will be one of the best fried chicken you have ever had We got half sassy and half BBQ Very delicious and crispy Also had the baby Buddha stirred in some Buddha sauce and it was delicious Definitely a place you would crave I know I am already ,2014-07-03,"Chicago, IL","['couldnt', 'wait', 'come', 'home', 'write', 'thi', 'review', 'thi', 'place', 'ha', 'bookmark', 'awhil', 'final', 'decid', 'tri', 'dont', 'let', 'outsid', 'thi', 'place', 'fool', 'one', 'best', 'fri', 'chicken', 'ever', 'got', 'half', 'sassi', 'half', 'bbq', 'veri', 'delici', 'crispi', 'also', 'babi', 'buddha', 'stir', 'buddha', 'sauc', 'wa', 'delici', 'definit', 'place', 'would', 'crave', 'know', 'alreadi']","[('couldnt', 'wait'), ('wait', 'come'), ('come', 'home'), ('home', 'write'), ('write', 'thi'), ('thi', 'review'), ('review', 'thi'), ('thi', 'place'), ('place', 'ha'), ('ha', 'bookmark'), ('bookmark', 'awhil'), ('awhil', 'final'), ('final', 'decid'), ('decid', 'tri'), ('tri', 'dont'), ('dont', 'let'), ('let', 'outsid'), ('outsid', 'thi'), ('thi', 'place'), ('place', 'fool'), ('fool', 'one'), ('one', 'best'), ('best', 'fri'), ('fri', 'chicken'), ('chicken', 'ever'), ('ever', 'got'), ('got', 'half'), ('half', 'sassi'), ('sassi', 'half'), ('half', 'bbq'), ('bbq', 'veri'), ('veri', 'delici'), ('delici', 'crispi'), ('crispi', 'also'), ('also', 'babi'), ('babi', 'buddha'), ('buddha', 'stir'), ('stir', 'buddha'), ('buddha', 'sauc'), ('sauc', 'wa'), ('wa', 'delici'), ('delici', 'definit'), ('definit', 'place'), ('place', 'would'), ('would', 'crave'), ('crave', 'know'), ('know', 'alreadi')]"
