,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
937,Christina R.,YBiH-GCUfETDM5RGKJkv5g,3.0,Thats 2 stars for the food at a Sunday BrunchThe ambiance of this place is great Funky decor live jazz but its not like super blindingly dimService was very attentive since I was seated at the bar However the french toast I ordered was just so greasy I didnt realize french toast for them would be toast that was deep fried Im sure there was some batter andor crust involved which actually tasted pretty good but the whole thing had just simply soaked up so much oil it was a little hard to take downThough I have to give it to the place for a seating my date down when I hadnt yet arrived and b not rushing us out of the place when we were enjoying a long meal,2011-04-09,"Boston, MA","['num', 'star', 'food', 'sunday', 'brunchth', 'ambianc', 'thi', 'place', 'great', 'funki', 'decor', 'live', 'jazz', 'like', 'super', 'blindingli', 'dimservic', 'wa', 'veri', 'attent', 'sinc', 'wa', 'seat', 'bar', 'howev', 'french', 'toast', 'order', 'wa', 'greasi', 'didnt', 'realiz', 'french', 'toast', 'would', 'toast', 'wa', 'deep', 'fri', 'im', 'sure', 'wa', 'batter', 'andor', 'crust', 'involv', 'actual', 'tast', 'pretti', 'good', 'whole', 'thing', 'simpli', 'soak', 'much', 'oil', 'wa', 'littl', 'hard', 'take', 'downthough', 'give', 'place', 'seat', 'date', 'hadnt', 'yet', 'arriv', 'b', 'rush', 'us', 'place', 'enjoy', 'long', 'meal']","[('num', 'star'), ('star', 'food'), ('food', 'sunday'), ('sunday', 'brunchth'), ('brunchth', 'ambianc'), ('ambianc', 'thi'), ('thi', 'place'), ('place', 'great'), ('great', 'funki'), ('funki', 'decor'), ('decor', 'live'), ('live', 'jazz'), ('jazz', 'like'), ('like', 'super'), ('super', 'blindingli'), ('blindingli', 'dimservic'), ('dimservic', 'wa'), ('wa', 'veri'), ('veri', 'attent'), ('attent', 'sinc'), ('sinc', 'wa'), ('wa', 'seat'), ('seat', 'bar'), ('bar', 'howev'), ('howev', 'french'), ('french', 'toast'), ('toast', 'order'), ('order', 'wa'), ('wa', 'greasi'), ('greasi', 'didnt'), ('didnt', 'realiz'), ('realiz', 'french'), ('french', 'toast'), ('toast', 'would'), ('would', 'toast'), ('toast', 'wa'), ('wa', 'deep'), ('deep', 'fri'), ('fri', 'im'), ('im', 'sure'), ('sure', 'wa'), ('wa', 'batter'), ('batter', 'andor'), ('andor', 'crust'), ('crust', 'involv'), ('involv', 'actual'), ('actual', 'tast'), ('tast', 'pretti'), ('pretti', 'good'), ('good', 'whole'), ('whole', 'thing'), ('thing', 'simpli'), ('simpli', 'soak'), ('soak', 'much'), ('much', 'oil'), ('oil', 'wa'), ('wa', 'littl'), ('littl', 'hard'), ('hard', 'take'), ('take', 'downthough'), ('downthough', 'give'), ('give', 'place'), ('place', 'seat'), ('seat', 'date'), ('date', 'hadnt'), ('hadnt', 'yet'), ('yet', 'arriv'), ('arriv', 'b'), ('b', 'rush'), ('rush', 'us'), ('us', 'place'), ('place', 'enjoy'), ('enjoy', 'long'), ('long', 'meal')]"
938,Nicole V.,qoSmyzCuN84sjoVv3Tx02A,4.0,So fabulous Bostons nightlife standard The winelist could use a major overhaul particularly the wines by the glass or carafe Great space great music divine for drinks and the South Ends best bar scene I always bring my out of town guests ,2011-05-06,"Boston, MA","['fabul', 'boston', 'nightlif', 'standard', 'winelist', 'could', 'use', 'major', 'overhaul', 'particularli', 'wine', 'glass', 'caraf', 'great', 'space', 'great', 'music', 'divin', 'drink', 'south', 'end', 'best', 'bar', 'scene', 'alway', 'bring', 'town', 'guest']","[('fabul', 'boston'), ('boston', 'nightlif'), ('nightlif', 'standard'), ('standard', 'winelist'), ('winelist', 'could'), ('could', 'use'), ('use', 'major'), ('major', 'overhaul'), ('overhaul', 'particularli'), ('particularli', 'wine'), ('wine', 'glass'), ('glass', 'caraf'), ('caraf', 'great'), ('great', 'space'), ('space', 'great'), ('great', 'music'), ('music', 'divin'), ('divin', 'drink'), ('drink', 'south'), ('south', 'end'), ('end', 'best'), ('best', 'bar'), ('bar', 'scene'), ('scene', 'alway'), ('alway', 'bring'), ('bring', 'town'), ('town', 'guest')]"
939,Jon T.,x72xqDtAJnyS8aau-fdThA,4.0,Restaurant Week Booked a table Arrived early Seated straight away  Menu selection is not overwhelming and what was great not restricted for RW  Choices that added to the base 33 cost were clearly flagged  All food arrived in a timely fashion Moroccan Cigars lamb spring rolls were splendid appetizer Loved the baked haddock and dessert was great  mention rhubarb and youve got me instantly  Got loud as we were leaving as band started playing  Impressed with the size of the space and the staff constantly buzzing around being friendly sure its a killer week but not being cloying Also try the Beehive Honey Ale  great brew,2011-08-18,"Medfield, MA","['restaur', 'week', 'book', 'tabl', 'arriv', 'earli', 'seat', 'straight', 'away', 'menu', 'select', 'overwhelm', 'wa', 'great', 'restrict', 'rw', 'choic', 'ad', 'base', 'num', 'cost', 'clearli', 'flag', 'food', 'arriv', 'time', 'fashion', 'moroccan', 'cigar', 'lamb', 'spring', 'roll', 'splendid', 'appet', 'love', 'bake', 'haddock', 'dessert', 'wa', 'great', 'mention', 'rhubarb', 'youv', 'got', 'instantli', 'got', 'loud', 'leav', 'band', 'start', 'play', 'impress', 'size', 'space', 'staff', 'constantli', 'buzz', 'around', 'friendli', 'sure', 'killer', 'week', 'cloy', 'also', 'tri', 'beehiv', 'honey', 'ale', 'great', 'brew']","[('restaur', 'week'), ('week', 'book'), ('book', 'tabl'), ('tabl', 'arriv'), ('arriv', 'earli'), ('earli', 'seat'), ('seat', 'straight'), ('straight', 'away'), ('away', 'menu'), ('menu', 'select'), ('select', 'overwhelm'), ('overwhelm', 'wa'), ('wa', 'great'), ('great', 'restrict'), ('restrict', 'rw'), ('rw', 'choic'), ('choic', 'ad'), ('ad', 'base'), ('base', 'num'), ('num', 'cost'), ('cost', 'clearli'), ('clearli', 'flag'), ('flag', 'food'), ('food', 'arriv'), ('arriv', 'time'), ('time', 'fashion'), ('fashion', 'moroccan'), ('moroccan', 'cigar'), ('cigar', 'lamb'), ('lamb', 'spring'), ('spring', 'roll'), ('roll', 'splendid'), ('splendid', 'appet'), ('appet', 'love'), ('love', 'bake'), ('bake', 'haddock'), ('haddock', 'dessert'), ('dessert', 'wa'), ('wa', 'great'), ('great', 'mention'), ('mention', 'rhubarb'), ('rhubarb', 'youv'), ('youv', 'got'), ('got', 'instantli'), ('instantli', 'got'), ('got', 'loud'), ('loud', 'leav'), ('leav', 'band'), ('band', 'start'), ('start', 'play'), ('play', 'impress'), ('impress', 'size'), ('size', 'space'), ('space', 'staff'), ('staff', 'constantli'), ('constantli', 'buzz'), ('buzz', 'around'), ('around', 'friendli'), ('friendli', 'sure'), ('sure', 'killer'), ('killer', 'week'), ('week', 'cloy'), ('cloy', 'also'), ('also', 'tri'), ('tri', 'beehiv'), ('beehiv', 'honey'), ('honey', 'ale'), ('ale', 'great'), ('great', 'brew')]"
940,Gfiddy F.,X2Fn7FqJ_kJBWhSmMWFElQ,5.0,Great drinks live music people watching  snacks,2011-11-07,"San Francisco, CA","['great', 'drink', 'live', 'music', 'peopl', 'watch', 'snack']","[('great', 'drink'), ('drink', 'live'), ('live', 'music'), ('music', 'peopl'), ('peopl', 'watch'), ('watch', 'snack')]"
941,Amy W.,xaQAWyS4xZm6w4gMYIRrtw,4.0,We went here for a friends birthday and it was pretty good Food was well prepared and tasty and the drinks were excellent The live music was awesome There were definitely some delays in service but it was a busy Friday night so it didnt really phase me I will definitely be coming back,2011-11-11,"Kingston, MA","['went', 'friend', 'birthday', 'wa', 'pretti', 'good', 'food', 'wa', 'well', 'prepar', 'tasti', 'drink', 'excel', 'live', 'music', 'wa', 'awesom', 'definit', 'delay', 'servic', 'wa', 'busi', 'friday', 'night', 'didnt', 'realli', 'phase', 'definit', 'come', 'back']","[('went', 'friend'), ('friend', 'birthday'), ('birthday', 'wa'), ('wa', 'pretti'), ('pretti', 'good'), ('good', 'food'), ('food', 'wa'), ('wa', 'well'), ('well', 'prepar'), ('prepar', 'tasti'), ('tasti', 'drink'), ('drink', 'excel'), ('excel', 'live'), ('live', 'music'), ('music', 'wa'), ('wa', 'awesom'), ('awesom', 'definit'), ('definit', 'delay'), ('delay', 'servic'), ('servic', 'wa'), ('wa', 'busi'), ('busi', 'friday'), ('friday', 'night'), ('night', 'didnt'), ('didnt', 'realli'), ('realli', 'phase'), ('phase', 'definit'), ('definit', 'come'), ('come', 'back')]"
942,A M.,tkPj8SW5aZ1ZMiTSSwTc1g,3.0,Great atmosphere fun place to hang with friends  Food is overpriced for the quality  Ive had dinner twice and its been overly salty   Would give the place more stars if they food was better tasting  Live music a plus,2011-12-09,"Arlington, MA","['great', 'atmospher', 'fun', 'place', 'hang', 'friend', 'food', 'overpr', 'qualiti', 'ive', 'dinner', 'twice', 'overli', 'salti', 'would', 'give', 'place', 'star', 'food', 'wa', 'better', 'tast', 'live', 'music', 'plu']","[('great', 'atmospher'), ('atmospher', 'fun'), ('fun', 'place'), ('place', 'hang'), ('hang', 'friend'), ('friend', 'food'), ('food', 'overpr'), ('overpr', 'qualiti'), ('qualiti', 'ive'), ('ive', 'dinner'), ('dinner', 'twice'), ('twice', 'overli'), ('overli', 'salti'), ('salti', 'would'), ('would', 'give'), ('give', 'place'), ('place', 'star'), ('star', 'food'), ('food', 'wa'), ('wa', 'better'), ('better', 'tast'), ('tast', 'live'), ('live', 'music'), ('music', 'plu')]"
943,Katie H.,uKd1H1HHxSGZBeMLsO7SxQ,4.0,Great Jazz brunch at this hipster spot On Sundays until 3 although it is more like 230pm a jazz band plays while patrons eat from the eclectic brunch menu The setting is nothing spectacular to talk about The tables are wooden the tablecloths are merely sheets of brown paper The mugs are plain large white ceramic the napkins are stamped with their message of being made of recycled goods And yet all of that combines to create exactly the ambiance Beehive is going for I ordered the french toast and was delightfully surprised at how excellent it was Everyone else in my group loved their dishes too The cornbeef omelet was a particular favorite,2012-03-21,"Milwaukee, WI","['great', 'jazz', 'brunch', 'thi', 'hipster', 'spot', 'sunday', 'num', 'although', 'like', '230pm', 'jazz', 'band', 'play', 'patron', 'eat', 'eclect', 'brunch', 'menu', 'set', 'noth', 'spectacular', 'talk', 'tabl', 'wooden', 'tablecloth', 'mere', 'sheet', 'brown', 'paper', 'mug', 'plain', 'larg', 'white', 'ceram', 'napkin', 'stamp', 'messag', 'made', 'recycl', 'good', 'yet', 'combin', 'creat', 'exactli', 'ambianc', 'beehiv', 'go', 'order', 'french', 'toast', 'wa', 'delight', 'surpris', 'excel', 'wa', 'everyon', 'els', 'group', 'love', 'dish', 'cornbeef', 'omelet', 'wa', 'particular', 'favorit']","[('great', 'jazz'), ('jazz', 'brunch'), ('brunch', 'thi'), ('thi', 'hipster'), ('hipster', 'spot'), ('spot', 'sunday'), ('sunday', 'num'), ('num', 'although'), ('although', 'like'), ('like', '230pm'), ('230pm', 'jazz'), ('jazz', 'band'), ('band', 'play'), ('play', 'patron'), ('patron', 'eat'), ('eat', 'eclect'), ('eclect', 'brunch'), ('brunch', 'menu'), ('menu', 'set'), ('set', 'noth'), ('noth', 'spectacular'), ('spectacular', 'talk'), ('talk', 'tabl'), ('tabl', 'wooden'), ('wooden', 'tablecloth'), ('tablecloth', 'mere'), ('mere', 'sheet'), ('sheet', 'brown'), ('brown', 'paper'), ('paper', 'mug'), ('mug', 'plain'), ('plain', 'larg'), ('larg', 'white'), ('white', 'ceram'), ('ceram', 'napkin'), ('napkin', 'stamp'), ('stamp', 'messag'), ('messag', 'made'), ('made', 'recycl'), ('recycl', 'good'), ('good', 'yet'), ('yet', 'combin'), ('combin', 'creat'), ('creat', 'exactli'), ('exactli', 'ambianc'), ('ambianc', 'beehiv'), ('beehiv', 'go'), ('go', 'order'), ('order', 'french'), ('french', 'toast'), ('toast', 'wa'), ('wa', 'delight'), ('delight', 'surpris'), ('surpris', 'excel'), ('excel', 'wa'), ('wa', 'everyon'), ('everyon', 'els'), ('els', 'group'), ('group', 'love'), ('love', 'dish'), ('dish', 'cornbeef'), ('cornbeef', 'omelet'), ('omelet', 'wa'), ('wa', 'particular'), ('particular', 'favorit')]"
944,Sarah C.,ZDP0-Mm__a9s360Qj-_BNQ,5.0,I recently went to the Beehive on a Friday night and must say that I was pleasantly surprised I had heard the food was pretty good but nothing outstanding so my expectations were not very high My bf and I ordered the calamari to start which was SO delicious I love that it included fried onions and zucchini We both ordered different cuts of steak which were cooked and seasoned perfectly Im not even a fan of cream of spinach but found myself wishing I had more after I ate all of mine My bfs plate came with thick cut fries which were amazing Overall we had a great night out however I must say that we ended up with awesome seats right inside the roped off area in front of the stage No idea how There are a few seats where I could see the potential for a less than stellar dinning experience right next to the bar downstairs Oh and the music was great too ,2012-04-16,"Somerville, MA","['recent', 'went', 'beehiv', 'friday', 'night', 'must', 'say', 'wa', 'pleasantli', 'surpris', 'heard', 'food', 'wa', 'pretti', 'good', 'noth', 'outstand', 'expect', 'veri', 'high', 'bf', 'order', 'calamari', 'start', 'wa', 'delici', 'love', 'includ', 'fri', 'onion', 'zucchini', 'order', 'differ', 'cut', 'steak', 'cook', 'season', 'perfectli', 'im', 'even', 'fan', 'cream', 'spinach', 'found', 'wish', 'ate', 'mine', 'bf', 'plate', 'came', 'thick', 'cut', 'fri', 'amaz', 'overal', 'great', 'night', 'howev', 'must', 'say', 'end', 'awesom', 'seat', 'right', 'insid', 'rope', 'area', 'front', 'stage', 'idea', 'seat', 'could', 'see', 'potenti', 'less', 'stellar', 'din', 'experi', 'right', 'next', 'bar', 'downstair', 'oh', 'music', 'wa', 'great']","[('recent', 'went'), ('went', 'beehiv'), ('beehiv', 'friday'), ('friday', 'night'), ('night', 'must'), ('must', 'say'), ('say', 'wa'), ('wa', 'pleasantli'), ('pleasantli', 'surpris'), ('surpris', 'heard'), ('heard', 'food'), ('food', 'wa'), ('wa', 'pretti'), ('pretti', 'good'), ('good', 'noth'), ('noth', 'outstand'), ('outstand', 'expect'), ('expect', 'veri'), ('veri', 'high'), ('high', 'bf'), ('bf', 'order'), ('order', 'calamari'), ('calamari', 'start'), ('start', 'wa'), ('wa', 'delici'), ('delici', 'love'), ('love', 'includ'), ('includ', 'fri'), ('fri', 'onion'), ('onion', 'zucchini'), ('zucchini', 'order'), ('order', 'differ'), ('differ', 'cut'), ('cut', 'steak'), ('steak', 'cook'), ('cook', 'season'), ('season', 'perfectli'), ('perfectli', 'im'), ('im', 'even'), ('even', 'fan'), ('fan', 'cream'), ('cream', 'spinach'), ('spinach', 'found'), ('found', 'wish'), ('wish', 'ate'), ('ate', 'mine'), ('mine', 'bf'), ('bf', 'plate'), ('plate', 'came'), ('came', 'thick'), ('thick', 'cut'), ('cut', 'fri'), ('fri', 'amaz'), ('amaz', 'overal'), ('overal', 'great'), ('great', 'night'), ('night', 'howev'), ('howev', 'must'), ('must', 'say'), ('say', 'end'), ('end', 'awesom'), ('awesom', 'seat'), ('seat', 'right'), ('right', 'insid'), ('insid', 'rope'), ('rope', 'area'), ('area', 'front'), ('front', 'stage'), ('stage', 'idea'), ('idea', 'seat'), ('seat', 'could'), ('could', 'see'), ('see', 'potenti'), ('potenti', 'less'), ('less', 'stellar'), ('stellar', 'din'), ('din', 'experi'), ('experi', 'right'), ('right', 'next'), ('next', 'bar'), ('bar', 'downstair'), ('downstair', 'oh'), ('oh', 'music'), ('music', 'wa'), ('wa', 'great')]"
945,Katherine S.,kS96iUHGY5z48vq3Cnk1bw,4.0,Seated promptly decent wine list but not a huge selection  I got the risotto which was spicier than I expected but decent  My friend got the short rib grilled cheese which she said was great  We shared the calamari it was the usual  They had a problem with the microphone system at the music stage kept making those loud speaker sounds kind of obnoxious  I liked the atmosphere overall  Would have liked more vegetarian selections as i dont really like meat that much,2012-05-02,"Dallas, TX","['seat', 'promptli', 'decent', 'wine', 'list', 'huge', 'select', 'got', 'risotto', 'wa', 'spicier', 'expect', 'decent', 'friend', 'got', 'short', 'rib', 'grill', 'chees', 'said', 'wa', 'great', 'share', 'calamari', 'wa', 'usual', 'problem', 'microphon', 'system', 'music', 'stage', 'kept', 'make', 'loud', 'speaker', 'sound', 'kind', 'obnoxi', 'like', 'atmospher', 'overal', 'would', 'like', 'vegetarian', 'select', 'dont', 'realli', 'like', 'meat', 'much']","[('seat', 'promptli'), ('promptli', 'decent'), ('decent', 'wine'), ('wine', 'list'), ('list', 'huge'), ('huge', 'select'), ('select', 'got'), ('got', 'risotto'), ('risotto', 'wa'), ('wa', 'spicier'), ('spicier', 'expect'), ('expect', 'decent'), ('decent', 'friend'), ('friend', 'got'), ('got', 'short'), ('short', 'rib'), ('rib', 'grill'), ('grill', 'chees'), ('chees', 'said'), ('said', 'wa'), ('wa', 'great'), ('great', 'share'), ('share', 'calamari'), ('calamari', 'wa'), ('wa', 'usual'), ('usual', 'problem'), ('problem', 'microphon'), ('microphon', 'system'), ('system', 'music'), ('music', 'stage'), ('stage', 'kept'), ('kept', 'make'), ('make', 'loud'), ('loud', 'speaker'), ('speaker', 'sound'), ('sound', 'kind'), ('kind', 'obnoxi'), ('obnoxi', 'like'), ('like', 'atmospher'), ('atmospher', 'overal'), ('overal', 'would'), ('would', 'like'), ('like', 'vegetarian'), ('vegetarian', 'select'), ('select', 'dont'), ('dont', 'realli'), ('realli', 'like'), ('like', 'meat'), ('meat', 'much')]"
946,Roseann C.,kZxXDyK6bn_SSk2I7Ronxw,4.0,Hadnt been there in years and was there last Friday my review is for that experience  Love love love places with live music and entertainment  Even though our party of 5 was seated rather hemmed in by the stage the music was never too loud  Our server whose name escapes me was great  My dirty martinis which I like pornographically dirty were excellent  I ordered a filet with the big dinner salad which is essentially a portion of any salad on the menu served on the plate as well  My only real gripe is that the salad was overdressed and a bit soggy  I had a bite of the boyfriends pierogie sp app and cannot believe Ive never tried THOSE before  I also had a bite of the chocolate pot au crème dessert he ordered which was delicious  I love the space very underground and speakeasyish  Everyone was friendly and accommodating and the steak was quite good and Im a steak snob  It was a lovely time,2013-05-29,"Medford, MA","['hadnt', 'year', 'wa', 'last', 'friday', 'review', 'experi', 'love', 'love', 'love', 'place', 'live', 'music', 'entertain', 'even', 'though', 'parti', 'num', 'wa', 'seat', 'rather', 'hem', 'stage', 'music', 'wa', 'never', 'loud', 'server', 'whose', 'name', 'escap', 'wa', 'great', 'dirti', 'martini', 'like', 'pornograph', 'dirti', 'excel', 'order', 'filet', 'big', 'dinner', 'salad', 'essenti', 'portion', 'ani', 'salad', 'menu', 'serv', 'plate', 'well', 'onli', 'real', 'gripe', 'salad', 'wa', 'overdress', 'bit', 'soggi', 'bite', 'boyfriend', 'pierogi', 'sp', 'app', 'cannot', 'believ', 'ive', 'never', 'tri', 'befor', 'also', 'bite', 'chocol', 'pot', 'au', 'crème', 'dessert', 'order', 'wa', 'delici', 'love', 'space', 'veri', 'underground', 'speakeasyish', 'everyon', 'wa', 'friendli', 'accommod', 'steak', 'wa', 'quit', 'good', 'im', 'steak', 'snob', 'wa', 'love', 'time']","[('hadnt', 'year'), ('year', 'wa'), ('wa', 'last'), ('last', 'friday'), ('friday', 'review'), ('review', 'experi'), ('experi', 'love'), ('love', 'love'), ('love', 'love'), ('love', 'place'), ('place', 'live'), ('live', 'music'), ('music', 'entertain'), ('entertain', 'even'), ('even', 'though'), ('though', 'parti'), ('parti', 'num'), ('num', 'wa'), ('wa', 'seat'), ('seat', 'rather'), ('rather', 'hem'), ('hem', 'stage'), ('stage', 'music'), ('music', 'wa'), ('wa', 'never'), ('never', 'loud'), ('loud', 'server'), ('server', 'whose'), ('whose', 'name'), ('name', 'escap'), ('escap', 'wa'), ('wa', 'great'), ('great', 'dirti'), ('dirti', 'martini'), ('martini', 'like'), ('like', 'pornograph'), ('pornograph', 'dirti'), ('dirti', 'excel'), ('excel', 'order'), ('order', 'filet'), ('filet', 'big'), ('big', 'dinner'), ('dinner', 'salad'), ('salad', 'essenti'), ('essenti', 'portion'), ('portion', 'ani'), ('ani', 'salad'), ('salad', 'menu'), ('menu', 'serv'), ('serv', 'plate'), ('plate', 'well'), ('well', 'onli'), ('onli', 'real'), ('real', 'gripe'), ('gripe', 'salad'), ('salad', 'wa'), ('wa', 'overdress'), ('overdress', 'bit'), ('bit', 'soggi'), ('soggi', 'bite'), ('bite', 'boyfriend'), ('boyfriend', 'pierogi'), ('pierogi', 'sp'), ('sp', 'app'), ('app', 'cannot'), ('cannot', 'believ'), ('believ', 'ive'), ('ive', 'never'), ('never', 'tri'), ('tri', 'befor'), ('befor', 'also'), ('also', 'bite'), ('bite', 'chocol'), ('chocol', 'pot'), ('pot', 'au'), ('au', 'crème'), ('crème', 'dessert'), ('dessert', 'order'), ('order', 'wa'), ('wa', 'delici'), ('delici', 'love'), ('love', 'space'), ('space', 'veri'), ('veri', 'underground'), ('underground', 'speakeasyish'), ('speakeasyish', 'everyon'), ('everyon', 'wa'), ('wa', 'friendli'), ('friendli', 'accommod'), ('accommod', 'steak'), ('steak', 'wa'), ('wa', 'quit'), ('quit', 'good'), ('good', 'im'), ('im', 'steak'), ('steak', 'snob'), ('snob', 'wa'), ('wa', 'love'), ('love', 'time')]"
