,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1435,M T.,oSmwZESj3fiv9MQR0qGPxw,1.0,Cool atmosphere but food was very bland  I love Spanish food so I was excited to get the paella but it was horrible the rice wasnt cooked right you couldnt even taste any saffron some of the seafood was burnt and the veggies were clearly from a frozen bag  The other dishes were pretty bad too  Spicy potatoes were ok but nothing like Spain   Service was good,2012-07-23,"Dallas, TX","['cool', 'atmospher', 'food', 'wa', 'veri', 'bland', 'love', 'spanish', 'food', 'wa', 'excit', 'get', 'paella', 'wa', 'horribl', 'rice', 'wasnt', 'cook', 'right', 'couldnt', 'even', 'tast', 'ani', 'saffron', 'seafood', 'wa', 'burnt', 'veggi', 'clearli', 'frozen', 'bag', 'dish', 'pretti', 'bad', 'spici', 'potato', 'ok', 'noth', 'like', 'spain', 'servic', 'wa', 'good']","[('cool', 'atmospher'), ('atmospher', 'food'), ('food', 'wa'), ('wa', 'veri'), ('veri', 'bland'), ('bland', 'love'), ('love', 'spanish'), ('spanish', 'food'), ('food', 'wa'), ('wa', 'excit'), ('excit', 'get'), ('get', 'paella'), ('paella', 'wa'), ('wa', 'horribl'), ('horribl', 'rice'), ('rice', 'wasnt'), ('wasnt', 'cook'), ('cook', 'right'), ('right', 'couldnt'), ('couldnt', 'even'), ('even', 'tast'), ('tast', 'ani'), ('ani', 'saffron'), ('saffron', 'seafood'), ('seafood', 'wa'), ('wa', 'burnt'), ('burnt', 'veggi'), ('veggi', 'clearli'), ('clearli', 'frozen'), ('frozen', 'bag'), ('bag', 'dish'), ('dish', 'pretti'), ('pretti', 'bad'), ('bad', 'spici'), ('spici', 'potato'), ('potato', 'ok'), ('ok', 'noth'), ('noth', 'like'), ('like', 'spain'), ('spain', 'servic'), ('servic', 'wa'), ('wa', 'good')]"
1436,Eric L.,wzdQ6gLbUNTqD-onjYvY8g,3.0,This place gets great reviews  Ive only been here once but the service was horrible and the food was very average  I dont remember anything that I really liked  Thought the paella was pretty nasty,2009-07-11,"Chicago, IL","['thi', 'place', 'get', 'great', 'review', 'ive', 'onli', 'onc', 'servic', 'wa', 'horribl', 'food', 'wa', 'veri', 'averag', 'dont', 'rememb', 'anyth', 'realli', 'like', 'thought', 'paella', 'wa', 'pretti', 'nasti']","[('thi', 'place'), ('place', 'get'), ('get', 'great'), ('great', 'review'), ('review', 'ive'), ('ive', 'onli'), ('onli', 'onc'), ('onc', 'servic'), ('servic', 'wa'), ('wa', 'horribl'), ('horribl', 'food'), ('food', 'wa'), ('wa', 'veri'), ('veri', 'averag'), ('averag', 'dont'), ('dont', 'rememb'), ('rememb', 'anyth'), ('anyth', 'realli'), ('realli', 'like'), ('like', 'thought'), ('thought', 'paella'), ('paella', 'wa'), ('wa', 'pretti'), ('pretti', 'nasti')]"
1437,Kendra M.,_a4KYJYLyIJOq6UUjEOB0A,1.0,While the service was fine I left very confused about what I had just experienced  Every time someone wants to go for tapas Cafe Iberico is always mentioned  I finally went for it and left wondering how this place keeps getting such good reviews  Every tapas I tasted was lacking flavor except for olive oil  I left the meal still hungry not because the portions were too small but I didnt find one tapas that was worth diving into,2009-08-31,"New York, NY","['servic', 'wa', 'fine', 'left', 'veri', 'confus', 'experienc', 'everi', 'time', 'someon', 'want', 'go', 'tapa', 'cafe', 'iberico', 'alway', 'mention', 'final', 'went', 'left', 'wonder', 'thi', 'place', 'keep', 'get', 'good', 'review', 'everi', 'tapa', 'tast', 'wa', 'lack', 'flavor', 'except', 'oliv', 'oil', 'left', 'meal', 'still', 'hungri', 'becaus', 'portion', 'small', 'didnt', 'find', 'one', 'tapa', 'wa', 'worth', 'dive']","[('servic', 'wa'), ('wa', 'fine'), ('fine', 'left'), ('left', 'veri'), ('veri', 'confus'), ('confus', 'experienc'), ('experienc', 'everi'), ('everi', 'time'), ('time', 'someon'), ('someon', 'want'), ('want', 'go'), ('go', 'tapa'), ('tapa', 'cafe'), ('cafe', 'iberico'), ('iberico', 'alway'), ('alway', 'mention'), ('mention', 'final'), ('final', 'went'), ('went', 'left'), ('left', 'wonder'), ('wonder', 'thi'), ('thi', 'place'), ('place', 'keep'), ('keep', 'get'), ('get', 'good'), ('good', 'review'), ('review', 'everi'), ('everi', 'tapa'), ('tapa', 'tast'), ('tast', 'wa'), ('wa', 'lack'), ('lack', 'flavor'), ('flavor', 'except'), ('except', 'oliv'), ('oliv', 'oil'), ('oil', 'left'), ('left', 'meal'), ('meal', 'still'), ('still', 'hungri'), ('hungri', 'becaus'), ('becaus', 'portion'), ('portion', 'small'), ('small', 'didnt'), ('didnt', 'find'), ('find', 'one'), ('one', 'tapa'), ('tapa', 'wa'), ('wa', 'worth'), ('worth', 'dive')]"
1438,Jim E.,63EWzMXIlIfl4zdZe-av-Q,5.0,Great Tapas Loved the food here Make sure to try the white sangria,2009-12-20,"Chicago, IL","['great', 'tapa', 'love', 'food', 'make', 'sure', 'tri', 'white', 'sangria']","[('great', 'tapa'), ('tapa', 'love'), ('love', 'food'), ('food', 'make'), ('make', 'sure'), ('sure', 'tri'), ('tri', 'white'), ('white', 'sangria')]"
1439,Jeremy D.,bFCr8k8CskMgsigFCR3UKw,5.0,I used to go to Iberico with friends during college all the time  It is the perfect place to go with big groups looking for a fun night on the town  I recently returned and it was everything I remembered  The sangria here is so good that I dont mind having to wait for a table  I think it is fair to say Iberico serves up the best tapas in Chicago  I LOVE the goat cheese spicy potatoes octopus chorizo and the poached pears  It can get kind of loud but this is a place with a lot of energy and that makes it one of the most fun spots in the city  Viva Espana,2010-01-12,"Boston, MA","['use', 'go', 'iberico', 'friend', 'dure', 'colleg', 'time', 'perfect', 'place', 'go', 'big', 'group', 'look', 'fun', 'night', 'town', 'recent', 'return', 'wa', 'everyth', 'rememb', 'sangria', 'good', 'dont', 'mind', 'wait', 'tabl', 'think', 'fair', 'say', 'iberico', 'serv', 'best', 'tapa', 'chicago', 'love', 'goat', 'chees', 'spici', 'potato', 'octopu', 'chorizo', 'poach', 'pear', 'get', 'kind', 'loud', 'thi', 'place', 'lot', 'energi', 'make', 'one', 'fun', 'spot', 'citi', 'viva', 'espana']","[('use', 'go'), ('go', 'iberico'), ('iberico', 'friend'), ('friend', 'dure'), ('dure', 'colleg'), ('colleg', 'time'), ('time', 'perfect'), ('perfect', 'place'), ('place', 'go'), ('go', 'big'), ('big', 'group'), ('group', 'look'), ('look', 'fun'), ('fun', 'night'), ('night', 'town'), ('town', 'recent'), ('recent', 'return'), ('return', 'wa'), ('wa', 'everyth'), ('everyth', 'rememb'), ('rememb', 'sangria'), ('sangria', 'good'), ('good', 'dont'), ('dont', 'mind'), ('mind', 'wait'), ('wait', 'tabl'), ('tabl', 'think'), ('think', 'fair'), ('fair', 'say'), ('say', 'iberico'), ('iberico', 'serv'), ('serv', 'best'), ('best', 'tapa'), ('tapa', 'chicago'), ('chicago', 'love'), ('love', 'goat'), ('goat', 'chees'), ('chees', 'spici'), ('spici', 'potato'), ('potato', 'octopu'), ('octopu', 'chorizo'), ('chorizo', 'poach'), ('poach', 'pear'), ('pear', 'get'), ('get', 'kind'), ('kind', 'loud'), ('loud', 'thi'), ('thi', 'place'), ('place', 'lot'), ('lot', 'energi'), ('energi', 'make'), ('make', 'one'), ('one', 'fun'), ('fun', 'spot'), ('spot', 'citi'), ('citi', 'viva'), ('viva', 'espana')]"
1440,Celine K.,kv4f7AXLpOkZoulYgPVxTQ,2.0,Came here for dinner with my boyfriend  I have to say that I was very disappointed with the quality of the food  We ordered the ternera asada champinones a la plancha and gambas al ajillo  All the dishes were mediocre bland and definitely not authentic Spanish fare  The portions were very generous but the food was definitely not good  Quantity did not make up for quality,2011-05-07,"Chicago, IL","['came', 'dinner', 'boyfriend', 'say', 'wa', 'veri', 'disappoint', 'qualiti', 'food', 'order', 'ternera', 'asada', 'champinon', 'la', 'plancha', 'gamba', 'al', 'ajillo', 'dish', 'mediocr', 'bland', 'definit', 'authent', 'spanish', 'fare', 'portion', 'veri', 'gener', 'food', 'wa', 'definit', 'good', 'quantiti', 'make', 'qualiti']","[('came', 'dinner'), ('dinner', 'boyfriend'), ('boyfriend', 'say'), ('say', 'wa'), ('wa', 'veri'), ('veri', 'disappoint'), ('disappoint', 'qualiti'), ('qualiti', 'food'), ('food', 'order'), ('order', 'ternera'), ('ternera', 'asada'), ('asada', 'champinon'), ('champinon', 'la'), ('la', 'plancha'), ('plancha', 'gamba'), ('gamba', 'al'), ('al', 'ajillo'), ('ajillo', 'dish'), ('dish', 'mediocr'), ('mediocr', 'bland'), ('bland', 'definit'), ('definit', 'authent'), ('authent', 'spanish'), ('spanish', 'fare'), ('fare', 'portion'), ('portion', 'veri'), ('veri', 'gener'), ('gener', 'food'), ('food', 'wa'), ('wa', 'definit'), ('definit', 'good'), ('good', 'quantiti'), ('quantiti', 'make'), ('make', 'qualiti')]"
1441,E S.,BAf0QNtgzMHTm-PpByw6cQ,4.0,I definitely think this place can be a hit or miss on on certain days but on the majority of days  it is a hit I totally enjoy the patatas bravas croquetas the pollo queso de cabra and all their tasty seafood plates Im definitely a regular at this place,2012-03-09,"Chicago, IL","['definit', 'think', 'thi', 'place', 'hit', 'miss', 'certain', 'day', 'major', 'day', 'hit', 'total', 'enjoy', 'patata', 'brava', 'croqueta', 'pollo', 'queso', 'de', 'cabra', 'tasti', 'seafood', 'plate', 'im', 'definit', 'regular', 'thi', 'place']","[('definit', 'think'), ('think', 'thi'), ('thi', 'place'), ('place', 'hit'), ('hit', 'miss'), ('miss', 'certain'), ('certain', 'day'), ('day', 'major'), ('major', 'day'), ('day', 'hit'), ('hit', 'total'), ('total', 'enjoy'), ('enjoy', 'patata'), ('patata', 'brava'), ('brava', 'croqueta'), ('croqueta', 'pollo'), ('pollo', 'queso'), ('queso', 'de'), ('de', 'cabra'), ('cabra', 'tasti'), ('tasti', 'seafood'), ('seafood', 'plate'), ('plate', 'im'), ('im', 'definit'), ('definit', 'regular'), ('regular', 'thi'), ('thi', 'place')]"
1442,Jim K.,tUiiwzB3BGiOeePQvLBj4A,4.0,My favorite tapas place in the entire city They also have the best sangria of anywhere ive ever had i love wine and am an avid wine drinker but most sangrias try to blend too much wine and too much fruit and it just tastes well odd Somehow Iberico does it right My favorite dish isnt always on the menu but if you ask for it they can make it goat cheese stuffed dates wrapped in baconheavenly,2012-09-08,"Cook, IL","['favorit', 'tapa', 'place', 'entir', 'citi', 'also', 'best', 'sangria', 'anywher', 'ive', 'ever', 'love', 'wine', 'avid', 'wine', 'drinker', 'sangria', 'tri', 'blend', 'much', 'wine', 'much', 'fruit', 'tast', 'well', 'odd', 'somehow', 'iberico', 'doe', 'right', 'favorit', 'dish', 'isnt', 'alway', 'menu', 'ask', 'make', 'goat', 'chees', 'stuf', 'date', 'wrap', 'baconheavenli']","[('favorit', 'tapa'), ('tapa', 'place'), ('place', 'entir'), ('entir', 'citi'), ('citi', 'also'), ('also', 'best'), ('best', 'sangria'), ('sangria', 'anywher'), ('anywher', 'ive'), ('ive', 'ever'), ('ever', 'love'), ('love', 'wine'), ('wine', 'avid'), ('avid', 'wine'), ('wine', 'drinker'), ('drinker', 'sangria'), ('sangria', 'tri'), ('tri', 'blend'), ('blend', 'much'), ('much', 'wine'), ('wine', 'much'), ('much', 'fruit'), ('fruit', 'tast'), ('tast', 'well'), ('well', 'odd'), ('odd', 'somehow'), ('somehow', 'iberico'), ('iberico', 'doe'), ('doe', 'right'), ('right', 'favorit'), ('favorit', 'dish'), ('dish', 'isnt'), ('isnt', 'alway'), ('alway', 'menu'), ('menu', 'ask'), ('ask', 'make'), ('make', 'goat'), ('goat', 'chees'), ('chees', 'stuf'), ('stuf', 'date'), ('date', 'wrap'), ('wrap', 'baconheavenli')]"
1443,Jess K.,7WLUFzwYlSARsEYlp_4Upw,3.0,if you became addicted to tortilla espanol delicious potato omelette while studying abroadspending time in Spain and the cravings have not subsisted this is the best place to get it in the city trust me on this plus in the deli section they have tortilla packaged in a togo containeri found the rest of the tapas here to be mediocre you could do better somewhere else in the city,2007-07-12,"Chicago, IL","['becam', 'addict', 'tortilla', 'espanol', 'delici', 'potato', 'omelett', 'studi', 'abroadspend', 'time', 'spain', 'crave', 'subsist', 'thi', 'best', 'place', 'get', 'citi', 'trust', 'thi', 'plu', 'deli', 'section', 'tortilla', 'packag', 'togo', 'containeri', 'found', 'rest', 'tapa', 'mediocr', 'could', 'better', 'somewher', 'els', 'citi']","[('becam', 'addict'), ('addict', 'tortilla'), ('tortilla', 'espanol'), ('espanol', 'delici'), ('delici', 'potato'), ('potato', 'omelett'), ('omelett', 'studi'), ('studi', 'abroadspend'), ('abroadspend', 'time'), ('time', 'spain'), ('spain', 'crave'), ('crave', 'subsist'), ('subsist', 'thi'), ('thi', 'best'), ('best', 'place'), ('place', 'get'), ('get', 'citi'), ('citi', 'trust'), ('trust', 'thi'), ('thi', 'plu'), ('plu', 'deli'), ('deli', 'section'), ('section', 'tortilla'), ('tortilla', 'packag'), ('packag', 'togo'), ('togo', 'containeri'), ('containeri', 'found'), ('found', 'rest'), ('rest', 'tapa'), ('tapa', 'mediocr'), ('mediocr', 'could'), ('could', 'better'), ('better', 'somewher'), ('somewher', 'els'), ('els', 'citi')]"
1444,A. B.,sSeOSNbI3I792vjD39-SLw,5.0,Best tapas in Chicago High quality food at VERY reasonable prices Pitchers of sangria are also a bargain compared to other tapas restaurants in the city Consistently an enjoyable dining experience,2007-11-14,"Beachwood, OH","['best', 'tapa', 'chicago', 'high', 'qualiti', 'food', 'veri', 'reason', 'price', 'pitcher', 'sangria', 'also', 'bargain', 'compar', 'tapa', 'restaur', 'citi', 'consist', 'enjoy', 'dine', 'experi']","[('best', 'tapa'), ('tapa', 'chicago'), ('chicago', 'high'), ('high', 'qualiti'), ('qualiti', 'food'), ('food', 'veri'), ('veri', 'reason'), ('reason', 'price'), ('price', 'pitcher'), ('pitcher', 'sangria'), ('sangria', 'also'), ('also', 'bargain'), ('bargain', 'compar'), ('compar', 'tapa'), ('tapa', 'restaur'), ('restaur', 'citi'), ('citi', 'consist'), ('consist', 'enjoy'), ('enjoy', 'dine'), ('dine', 'experi')]"
1445,Mark P.,a-TFijGHrEtELUzxvEP2Yw,4.0,We sat in the bar area on a Saturday night It was crowded but thats what youre looking for and expect Most of the people in the bar area were Spanish which is a good sign Everything was very good but didnt quite wow me enough for five stars Would go back,2009-04-23,"Chicago, IL","['sat', 'bar', 'area', 'saturday', 'night', 'wa', 'crowd', 'look', 'expect', 'peopl', 'bar', 'area', 'spanish', 'good', 'sign', 'everyth', 'wa', 'veri', 'good', 'didnt', 'quit', 'wow', 'enough', 'five', 'star', 'would', 'go', 'back']","[('sat', 'bar'), ('bar', 'area'), ('area', 'saturday'), ('saturday', 'night'), ('night', 'wa'), ('wa', 'crowd'), ('crowd', 'look'), ('look', 'expect'), ('expect', 'peopl'), ('peopl', 'bar'), ('bar', 'area'), ('area', 'spanish'), ('spanish', 'good'), ('good', 'sign'), ('sign', 'everyth'), ('everyth', 'wa'), ('wa', 'veri'), ('veri', 'good'), ('good', 'didnt'), ('didnt', 'quit'), ('quit', 'wow'), ('wow', 'enough'), ('enough', 'five'), ('five', 'star'), ('star', 'would'), ('would', 'go'), ('go', 'back')]"
1446,Erika S.,-s3M96fmvyj6lO4rShTYyw,3.0,Ive been going there off and on for 7 years now and I have noticed a decline in quality since its expansion This seems quite common in restaurants they become successful and then rely on their image rather than their food to sustain them Im not sure what it is exactly Perhaps its a change in ingredients I dont know Ive also lived in Spain and some of the dishes dont really live up to their name here The paella is ok for example I will have to say however that the goat cheese and pincho de pollo are excellent Also the hostess was incredibly rude to me last time and that left a bad taste in my mouth,2009-06-07,"Chicago, IL","['ive', 'go', 'num', 'year', 'notic', 'declin', 'qualiti', 'sinc', 'expans', 'thi', 'seem', 'quit', 'common', 'restaur', 'becom', 'success', 'reli', 'imag', 'rather', 'food', 'sustain', 'im', 'sure', 'exactli', 'perhap', 'chang', 'ingredi', 'dont', 'know', 'ive', 'also', 'live', 'spain', 'dish', 'dont', 'realli', 'live', 'name', 'paella', 'ok', 'exampl', 'say', 'howev', 'goat', 'chees', 'pincho', 'de', 'pollo', 'excel', 'also', 'hostess', 'wa', 'incred', 'rude', 'last', 'time', 'left', 'bad', 'tast', 'mouth']","[('ive', 'go'), ('go', 'num'), ('num', 'year'), ('year', 'notic'), ('notic', 'declin'), ('declin', 'qualiti'), ('qualiti', 'sinc'), ('sinc', 'expans'), ('expans', 'thi'), ('thi', 'seem'), ('seem', 'quit'), ('quit', 'common'), ('common', 'restaur'), ('restaur', 'becom'), ('becom', 'success'), ('success', 'reli'), ('reli', 'imag'), ('imag', 'rather'), ('rather', 'food'), ('food', 'sustain'), ('sustain', 'im'), ('im', 'sure'), ('sure', 'exactli'), ('exactli', 'perhap'), ('perhap', 'chang'), ('chang', 'ingredi'), ('ingredi', 'dont'), ('dont', 'know'), ('know', 'ive'), ('ive', 'also'), ('also', 'live'), ('live', 'spain'), ('spain', 'dish'), ('dish', 'dont'), ('dont', 'realli'), ('realli', 'live'), ('live', 'name'), ('name', 'paella'), ('paella', 'ok'), ('ok', 'exampl'), ('exampl', 'say'), ('say', 'howev'), ('howev', 'goat'), ('goat', 'chees'), ('chees', 'pincho'), ('pincho', 'de'), ('de', 'pollo'), ('pollo', 'excel'), ('excel', 'also'), ('also', 'hostess'), ('hostess', 'wa'), ('wa', 'incred'), ('incred', 'rude'), ('rude', 'last'), ('last', 'time'), ('time', 'left'), ('left', 'bad'), ('bad', 'tast'), ('tast', 'mouth')]"
1447,Emre C.,mi5NMx4b-_NeUrnVu5Cdmg,5.0,This restaurant is super Its close to my university Roosevelt All students at Roosevelt should go there Its good place for drinks and food They have appetizer like food but they give lots like Turkish meze But dont go upstairs the new restaurant is not so good downstairs is more better,2009-09-08,"Chicago, IL","['thi', 'restaur', 'super', 'close', 'univers', 'roosevelt', 'student', 'roosevelt', 'go', 'good', 'place', 'drink', 'food', 'appet', 'like', 'food', 'give', 'lot', 'like', 'turkish', 'meze', 'dont', 'go', 'upstair', 'new', 'restaur', 'good', 'downstair', 'better']","[('thi', 'restaur'), ('restaur', 'super'), ('super', 'close'), ('close', 'univers'), ('univers', 'roosevelt'), ('roosevelt', 'student'), ('student', 'roosevelt'), ('roosevelt', 'go'), ('go', 'good'), ('good', 'place'), ('place', 'drink'), ('drink', 'food'), ('food', 'appet'), ('appet', 'like'), ('like', 'food'), ('food', 'give'), ('give', 'lot'), ('lot', 'like'), ('like', 'turkish'), ('turkish', 'meze'), ('meze', 'dont'), ('dont', 'go'), ('go', 'upstair'), ('upstair', 'new'), ('new', 'restaur'), ('restaur', 'good'), ('good', 'downstair'), ('downstair', 'better')]"
1448,Lauren B.,78e3mBIexmkQGorCSD0atw,4.0,Very reasonable Recommend the baked goat cheese in tomato sauce mushrooms squid and seafood paellaAttentive wait staff and food was brought out very fast,2010-02-01,"Chicago, IL","['veri', 'reason', 'recommend', 'bake', 'goat', 'chees', 'tomato', 'sauc', 'mushroom', 'squid', 'seafood', 'paellaattent', 'wait', 'staff', 'food', 'wa', 'brought', 'veri', 'fast']","[('veri', 'reason'), ('reason', 'recommend'), ('recommend', 'bake'), ('bake', 'goat'), ('goat', 'chees'), ('chees', 'tomato'), ('tomato', 'sauc'), ('sauc', 'mushroom'), ('mushroom', 'squid'), ('squid', 'seafood'), ('seafood', 'paellaattent'), ('paellaattent', 'wait'), ('wait', 'staff'), ('staff', 'food'), ('food', 'wa'), ('wa', 'brought'), ('brought', 'veri'), ('veri', 'fast')]"
1449,Emily C.,lc7yLyvQZ_KxBeKAhDzBTQ,4.0,By far the BEST Tapas in Chicago SO authentic  After having lived in Spain Iberico makes you feel like you are there  Sangria Croquetas pisto y tortilla por favor  Only con is that there can be really long waits and no reservations last time I checked But then again thats pretty authentic too,2010-03-15,"Chicago, IL","['far', 'best', 'tapa', 'chicago', 'authent', 'live', 'spain', 'iberico', 'make', 'feel', 'like', 'sangria', 'croqueta', 'pisto', 'y', 'tortilla', 'por', 'favor', 'onli', 'con', 'realli', 'long', 'wait', 'reserv', 'last', 'time', 'check', 'pretti', 'authent']","[('far', 'best'), ('best', 'tapa'), ('tapa', 'chicago'), ('chicago', 'authent'), ('authent', 'live'), ('live', 'spain'), ('spain', 'iberico'), ('iberico', 'make'), ('make', 'feel'), ('feel', 'like'), ('like', 'sangria'), ('sangria', 'croqueta'), ('croqueta', 'pisto'), ('pisto', 'y'), ('y', 'tortilla'), ('tortilla', 'por'), ('por', 'favor'), ('favor', 'onli'), ('onli', 'con'), ('con', 'realli'), ('realli', 'long'), ('long', 'wait'), ('wait', 'reserv'), ('reserv', 'last'), ('last', 'time'), ('time', 'check'), ('check', 'pretti'), ('pretti', 'authent')]"
1450,L V.,e2nfJHyMn3EDWpYvWaL3oA,4.0,The sangria is great The paella we had was wonderful also We had several selections of tapas and we liked everything we had It was a bit noisy so maybe not the best for a quiet evening But very lively for group dinners,2010-08-06,"Chicago, IL","['sangria', 'great', 'paella', 'wa', 'wonder', 'also', 'sever', 'select', 'tapa', 'like', 'everyth', 'wa', 'bit', 'noisi', 'mayb', 'best', 'quiet', 'even', 'veri', 'live', 'group', 'dinner']","[('sangria', 'great'), ('great', 'paella'), ('paella', 'wa'), ('wa', 'wonder'), ('wonder', 'also'), ('also', 'sever'), ('sever', 'select'), ('select', 'tapa'), ('tapa', 'like'), ('like', 'everyth'), ('everyth', 'wa'), ('wa', 'bit'), ('bit', 'noisi'), ('noisi', 'mayb'), ('mayb', 'best'), ('best', 'quiet'), ('quiet', 'even'), ('even', 'veri'), ('veri', 'live'), ('live', 'group'), ('group', 'dinner')]"
1451,Acnalb M.,N2NOGUd_EyrnY8JoEBhFkg,5.0,Delicious authentic Spanish tapas My mom is from Madrid and loves going here whenever she is in town I recommend the Spanish tortilla Morcilla Gambas al ajillo and be the Sangria is delicious,2010-11-05,"San Francisco, CA","['delici', 'authent', 'spanish', 'tapa', 'mom', 'madrid', 'love', 'go', 'whenev', 'town', 'recommend', 'spanish', 'tortilla', 'morcilla', 'gamba', 'al', 'ajillo', 'sangria', 'delici']","[('delici', 'authent'), ('authent', 'spanish'), ('spanish', 'tapa'), ('tapa', 'mom'), ('mom', 'madrid'), ('madrid', 'love'), ('love', 'go'), ('go', 'whenev'), ('whenev', 'town'), ('town', 'recommend'), ('recommend', 'spanish'), ('spanish', 'tortilla'), ('tortilla', 'morcilla'), ('morcilla', 'gamba'), ('gamba', 'al'), ('al', 'ajillo'), ('ajillo', 'sangria'), ('sangria', 'delici')]"
1452,Julie C.,U2qzgSc88WblKMg90we5vA,5.0,I was amazed at how much food they give per plate Im so used to ordering 810 plates when I go for tapas but the kind waiter stopped us after four saying it was going to be too much for two people He was so right All of the dishes were great but I definitely recommend the red wine sangria and the paella iberica Overall perfect,2011-02-10,"London, United Kingdom","['wa', 'amaz', 'much', 'food', 'give', 'per', 'plate', 'im', 'use', 'order', 'num', 'plate', 'go', 'tapa', 'kind', 'waiter', 'stop', 'us', 'four', 'say', 'wa', 'go', 'much', 'two', 'peopl', 'wa', 'right', 'dish', 'great', 'definit', 'recommend', 'red', 'wine', 'sangria', 'paella', 'iberica', 'overal', 'perfect']","[('wa', 'amaz'), ('amaz', 'much'), ('much', 'food'), ('food', 'give'), ('give', 'per'), ('per', 'plate'), ('plate', 'im'), ('im', 'use'), ('use', 'order'), ('order', 'num'), ('num', 'plate'), ('plate', 'go'), ('go', 'tapa'), ('tapa', 'kind'), ('kind', 'waiter'), ('waiter', 'stop'), ('stop', 'us'), ('us', 'four'), ('four', 'say'), ('say', 'wa'), ('wa', 'go'), ('go', 'much'), ('much', 'two'), ('two', 'peopl'), ('peopl', 'wa'), ('wa', 'right'), ('right', 'dish'), ('dish', 'great'), ('great', 'definit'), ('definit', 'recommend'), ('recommend', 'red'), ('red', 'wine'), ('wine', 'sangria'), ('sangria', 'paella'), ('paella', 'iberica'), ('iberica', 'overal'), ('overal', 'perfect')]"
1453,Shajan K.,PNXM1fvL1LvCopV733wmmw,4.0,Ive been going to Cafe Iberico for about 12 years and always have had a good experience The ambiance and food are great The red sangria has lost its flare over the years but still good IBERICO FAVs PATATAS ALIOLI GARLIC POTATOES SALPICON DE MARISCO SEAFOOD SALAD PINCHO DE SOLOMILLO BEEF SKEWERS QUESO DE CABRA GOAT CHEESE WITH MARINARA SAUCE GAMBAS AL AJILLO GARLIC SHRIMP and MEJILLONES A LA MARINERA MUSSELS I will say the only thing that I dont like about the restaurant is the inability to make reservations especially when you have larger parties,2011-08-15,"East Garfield Park, Chicago, IL","['ive', 'go', 'cafe', 'iberico', 'num', 'year', 'alway', 'good', 'experi', 'ambianc', 'food', 'great', 'red', 'sangria', 'ha', 'lost', 'flare', 'year', 'still', 'good', 'iberico', 'fav', 'patata', 'alioli', 'garlic', 'potato', 'salpicon', 'de', 'marisco', 'seafood', 'salad', 'pincho', 'de', 'solomillo', 'beef', 'skewer', 'queso', 'de', 'cabra', 'goat', 'chees', 'marinara', 'sauc', 'gamba', 'al', 'ajillo', 'garlic', 'shrimp', 'mejillon', 'la', 'marinera', 'mussel', 'say', 'onli', 'thing', 'dont', 'like', 'restaur', 'inabl', 'make', 'reserv', 'especi', 'larger', 'parti']","[('ive', 'go'), ('go', 'cafe'), ('cafe', 'iberico'), ('iberico', 'num'), ('num', 'year'), ('year', 'alway'), ('alway', 'good'), ('good', 'experi'), ('experi', 'ambianc'), ('ambianc', 'food'), ('food', 'great'), ('great', 'red'), ('red', 'sangria'), ('sangria', 'ha'), ('ha', 'lost'), ('lost', 'flare'), ('flare', 'year'), ('year', 'still'), ('still', 'good'), ('good', 'iberico'), ('iberico', 'fav'), ('fav', 'patata'), ('patata', 'alioli'), ('alioli', 'garlic'), ('garlic', 'potato'), ('potato', 'salpicon'), ('salpicon', 'de'), ('de', 'marisco'), ('marisco', 'seafood'), ('seafood', 'salad'), ('salad', 'pincho'), ('pincho', 'de'), ('de', 'solomillo'), ('solomillo', 'beef'), ('beef', 'skewer'), ('skewer', 'queso'), ('queso', 'de'), ('de', 'cabra'), ('cabra', 'goat'), ('goat', 'chees'), ('chees', 'marinara'), ('marinara', 'sauc'), ('sauc', 'gamba'), ('gamba', 'al'), ('al', 'ajillo'), ('ajillo', 'garlic'), ('garlic', 'shrimp'), ('shrimp', 'mejillon'), ('mejillon', 'la'), ('la', 'marinera'), ('marinera', 'mussel'), ('mussel', 'say'), ('say', 'onli'), ('onli', 'thing'), ('thing', 'dont'), ('dont', 'like'), ('like', 'restaur'), ('restaur', 'inabl'), ('inabl', 'make'), ('make', 'reserv'), ('reserv', 'especi'), ('especi', 'larger'), ('larger', 'parti')]"
1454,Fahad A.,6Z-dpiC9e1im8NSkkBiiNA,5.0,Really good food But really crowded and LOUD,2011-09-26,"Madison, WI","['realli', 'good', 'food', 'realli', 'crowd', 'loud']","[('realli', 'good'), ('good', 'food'), ('food', 'realli'), ('realli', 'crowd'), ('crowd', 'loud')]"
